episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,57.79,0.12,88,10.55,29.85,5.19,24.66,0.83,0.07,-0.06,0.77,0.73,-0.11,1.8,1.06,1.4,4.25,0.14,0.14
2,57.41,0.16,84,20.9,27.3,4.87,22.43,0.48,0.24,0.42,0.42,-0.33,0.39,2.64,2.11,2.43,7.18,0.07,0.12
3,36.89,0.26,74,9.51,23.58,3.53,20.05,0.32,0.5,0.87,0.31,-0.9,1.02,2.64,1.97,2.43,7.04,0.1,0.12
4,52.38,0.17,83,21.2,30.09,6.67,23.42,0.74,0.23,0.45,0.74,0.53,0.03,2.18,1.31,1.47,4.96,0.15,0.12
5,41.15,0.23,77,30.18,27.58,6.68,20.91,0.56,0.33,1.26,0.52,-0.23,0.63,2.21,1.43,1.96,5.6,0.1,0.12
6,38.44,0.26,74,20.65,25.15,5.61,19.54,0.55,0.29,0.63,0.53,-0.1,0.34,2.46,1.77,1.92,6.15,0.02,0.15
7,54.25,0.16,84,12.04,27.68,3.95,23.74,0.56,0.32,1.04,0.54,-0.16,0.61,2.3,1.58,1.98,5.86,0.15,0.12
8,47.57,0.2,80,17.82,26.47,4.89,21.58,0.44,0.49,1.32,0.44,-0.59,1.02,2.59,1.88,2.38,6.84,0.09,0.12
9,38.58,0.26,74,25.82,25.2,5.47,19.73,0.64,0.04,0.1,0.52,0.01,0.12,1.97,1.46,1.93,5.36,0.05,0.12
10,43.63,0.22,78,45.54,30.42,9.13,21.28,0.95,0.1,-0.24,0.95,1.32,-0.45,2.32,1.2,1.13,4.65,0.11,0.12
11,47.28,0.2,80,59.2,33.48,9.78,23.7,0.31,0.63,2.06,0.33,-1.03,1.46,2.7,1.95,2.62,7.28,0.19,0.12
12,48.95,0.2,80,5,25.28,2.77,22.5,0.63,0.05,-0.05,0.53,0.07,0.03,1.81,1.08,1.55,4.44,0.15,0.12
13,59.62,0.14,86,12.37,27.96,4.7,23.26,0.56,0.31,1.22,0.54,-0.11,0.45,2.34,1.62,2.01,5.96,0.1,0.14
14,40.64,0.23,77,13.25,26.34,5.54,20.81,0.43,0.5,1.65,0.43,-0.66,1.06,2.61,1.86,2.36,6.83,0.09,0.14
15,45.89,0.19,81,21.91,28.57,6.84,21.73,0.46,0.3,0.85,0.39,-0.6,0.86,2.14,1.56,2.24,5.93,0.08,0.2
16,52.51,0.18,82,17.76,30.0,7.22,22.78,0.39,0.41,1.97,0.35,-0.79,0.78,2.57,1.9,2.44,6.92,0.13,0.23
17,52.48,0.18,82,11.66,26.84,4.52,22.32,0.6,0.23,0.34,0.56,0.07,0.17,2.55,1.67,1.98,6.2,0.1,0.15
18,50.45,0.18,82,20.61,28.4,6.48,21.93,0.78,0.08,-0.13,0.73,0.68,-0.19,2.1,1.26,1.45,4.8,0.08,0.14
19,45.4,0.23,77,15.9,26.6,6.16,20.44,0.5,0.26,0.87,0.43,-0.43,0.71,1.91,1.3,1.9,5.1,0.06,0.15
20,53.84,0.17,83,20.87,28.63,6.73,21.9,0.31,0.51,1.55,0.29,-1.03,0.94,2.89,2.26,2.8,7.95,0.04,0.26
21,55.11,0.13,87,30.52,34.07,7.29,26.78,0.81,0.09,-0.12,0.78,0.82,-0.34,2.61,1.76,1.88,6.25,0.23,1.68
22,61.42,0.12,88,2.42,26.19,1.71,24.48,0.45,0.56,2.02,0.48,-0.5,0.88,2.89,2.11,2.46,7.46,0.14,0.25
23,59.3,0.14,86,26.95,30.74,7.28,23.47,0.63,0.36,0.39,0.63,0.11,0.46,2.41,1.7,1.87,5.98,0.11,0.26
24,58.21,0.14,86,34.42,30.08,7.24,22.84,0.87,0.08,-0.15,0.84,0.98,-0.26,1.93,1.06,1.26,4.24,0.06,0.28
25,71.79,0.07,93,37.16,33.36,8.69,24.67,0.53,0.32,1.16,0.5,-0.19,0.46,2.66,1.98,2.33,6.97,0.07,0.26
26,78.46,0.03,97,3.48,28.49,2.37,26.12,0.58,0.37,0.77,0.59,0.02,0.49,2.64,1.79,2.12,6.56,0.1,0.24
27,56.7,0.12,88,16.28,32.2,6.36,25.84,0.26,0.65,1.74,0.28,-1.17,1.48,3.06,2.35,2.85,8.26,0.19,0.24
28,49.73,0.12,88,36.66,44.18,7.93,36.25,0.94,0.1,-0.19,0.93,1.25,-0.45,2.3,1.43,1.39,5.11,0.4,0.21
29,51.31,0.14,86,19.03,35.09,7.37,27.72,0.23,0.64,1.73,0.24,-1.29,1.57,2.99,2.45,2.92,8.36,0.27,0.19
30,55.6,0.16,84,28.71,30.22,6.29,23.93,0.55,0.41,0.73,0.56,-0.18,0.69,2.54,1.66,2.12,6.31,0.16,0.21
31,68.85,0.09,91,29.93,31.2,7.26,23.93,0.3,0.55,1.36,0.29,-1.09,1.24,2.75,2.09,2.74,7.57,0.05,0.26
32,58.08,0.16,84,32.56,30.17,7.39,22.79,0.75,0.06,-0.01,0.68,0.51,-0.04,1.86,1.16,1.55,4.56,0.11,0.33
33,64.85,0.1,90,58.67,34.55,9.75,24.8,0.77,0.06,0.0,0.69,0.48,-0.03,1.67,0.88,1.32,3.87,0.13,0.48
34,66.49,0.08,92,4.47,29.88,2.9,26.98,0.57,0.14,0.39,0.48,-0.16,0.26,2.3,1.87,2.23,6.4,0.18,0.29
35,62.95,0.11,89,25.26,30.02,6.36,23.66,0.42,0.33,1.12,0.36,-0.6,0.69,2.91,2.36,2.64,7.91,0.08,0.2
36,58.54,0.15,85,26.94,29.17,6.42,22.75,0.39,0.53,1.15,0.4,-0.72,1.17,2.81,2.16,2.49,7.47,0.08,0.2
37,62.14,0.12,88,31.27,32.25,8.34,23.91,0.3,0.52,1.59,0.29,-0.99,1.23,2.93,2.22,2.73,7.88,0.11,0.19
38,60.45,0.12,88,7,29.15,3.67,25.48,0.87,0.08,-0.16,0.84,0.98,-0.27,1.76,0.94,1.1,3.81,0.18,0.19
39,47.69,0.21,79,17.62,26.51,5.32,21.19,0.49,0.28,1.29,0.42,-0.51,0.75,2.1,1.52,2.16,5.78,0.08,0.2
40,71.3,0.08,92,8.85,27.47,3.1,24.37,0.3,0.54,1.4,0.28,-1.12,1.43,2.68,2.13,2.75,7.56,0.06,0.19
41,62.06,0.12,88,9.31,28.77,3.34,25.43,0.53,0.33,0.87,0.5,-0.32,0.72,2.22,1.54,2.04,5.81,0.18,1.76
42,78.63,0.05,95,8.72,29.67,4.85,24.82,0.56,0.28,1.03,0.52,-0.15,0.44,2.45,1.66,2.06,6.18,0.03,0.29
43,73.39,0.05,95,40.52,36.66,8.33,28.34,0.34,0.63,1.72,0.37,-0.88,1.35,2.96,2.27,2.7,7.94,0.21,0.26
44,64.63,0.08,92,28.78,34.67,7.12,27.54,0.76,0.16,-0.08,0.74,0.64,-0.1,2.49,1.59,1.75,5.83,0.2,0.22
45,79.16,0.04,96,36,33.45,7.89,25.56,0.6,0.26,0.61,0.55,-0.09,0.48,2.08,1.34,1.95,5.38,0.08,0.13
