episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-33.07,0.23,77,10.27,25.87,5.06,20.81,-0.31,1.79,0.57,0.06,-0.23,0.24,2.05,2.0,2.6,1.38,0.09,0.12
2,-37.94,0.22,78,21.74,64.28,5.1,59.18,-0.17,1.42,0.93,0.16,-0.14,0.15,2.19,2.1,2.78,1.42,0.04,0.13
3,-37.1,0.25,75,10.67,101.22,3.81,97.41,-0.15,1.42,0.99,0.21,-0.05,0.3,2.27,2.08,2.64,1.41,0.08,0.13
4,-37.13,0.2,80,28.75,146.98,7.31,139.68,-0.39,2.09,1.02,-0.03,-0.41,0.51,2.44,2.14,2.5,1.41,0.18,0.13
5,-42.44,0.24,76,27.03,182.01,6.51,175.5,-0.39,1.81,1.63,-0.05,-0.35,0.36,2.4,2.36,2.54,1.45,0.08,0.13
6,-36.92,0.19,81,23.56,222.77,5.83,216.94,-0.32,2.03,1.17,0.05,-0.31,0.51,2.38,2.21,2.65,1.44,0.08,0.13
7,-30.86,0.2,80,10.99,259.32,3.69,255.62,0.04,0.81,0.88,0.36,0.13,-0.12,2.04,2.01,2.98,1.38,0.15,0.11
8,-38.0,0.2,80,16.45,303.83,4.76,299.08,-0.33,1.89,1.14,0.06,-0.25,0.43,2.26,2.38,2.52,1.47,0.12,0.11
9,-41.9,0.26,74,28.82,330.86,6.13,324.73,-0.68,2.24,2.34,-0.36,-0.66,0.42,2.31,2.39,2.27,1.41,0.22,0.11
10,-45.16,0.2,80,48.4,386.37,9.27,377.1,-0.1,0.83,1.09,0.18,-0.03,0.05,2.09,2.26,2.8,1.46,0.16,0.11
11,-46.89,0.22,78,56.62,419.01,9.65,409.36,-0.32,1.51,2.1,0.0,-0.26,0.2,2.26,2.05,2.78,1.43,0.09,0.11
12,-33.7,0.23,77,5.66,454.59,3.06,451.53,-0.32,2.03,1.23,0.07,-0.21,0.46,2.23,2.08,2.77,1.4,0.1,0.11
13,-30.61,0.18,82,9.8,498.54,3.96,494.59,-0.33,1.92,2.43,0.05,-0.26,0.3,2.06,2.13,2.52,1.41,0.08,0.12
14,-34.91,0.22,78,16,538.07,6.2,531.87,-0.29,1.88,1.23,0.1,-0.2,0.47,2.14,2.19,2.82,1.4,0.08,0.13
15,-37.21,0.2,80,22.16,581.93,6.98,574.95,0.08,0.93,1.04,0.4,0.11,0.08,2.49,2.0,2.89,1.44,0.19,0.14
16,-33.73,0.18,82,17.46,613.25,7.08,606.17,-0.03,1.39,1.66,0.33,0.0,0.1,2.27,1.93,3.22,1.42,0.16,0.14
17,-32.63,0.19,81,13.11,650.34,4.71,645.63,-0.14,1.12,1.45,0.19,-0.04,0.18,2.37,2.04,2.93,1.41,0.1,0.14
18,-41.8,0.27,73,19.48,705.47,6.1,699.37,-0.21,1.09,1.39,0.09,-0.16,0.08,2.55,2.19,2.71,1.43,0.13,0.13
19,-29.59,0.17,83,16.46,737.58,6.36,731.23,-0.42,2.19,1.18,-0.02,-0.34,0.38,2.28,2.13,2.41,1.38,0.06,0.14
20,-37.71,0.21,79,17.72,783.49,5.99,777.49,-0.54,2.6,3.06,-0.15,-0.52,0.45,2.49,2.49,2.43,1.45,0.15,0.13
21,-34.2,0.12,88,28.34,809.89,7.11,802.77,-0.57,1.87,2.12,-0.26,-0.55,0.37,2.47,2.3,2.39,1.46,0.2,0.74
22,-28.58,0.15,85,2.26,853.56,1.63,851.93,-0.27,1.81,1.49,0.09,-0.23,0.42,2.34,2.2,2.54,1.44,0.06,0.14
23,-38.52,0.18,82,29.73,884.49,7.95,876.54,-0.39,2.66,1.73,0.08,-0.29,0.57,2.22,2.31,2.52,1.45,0.26,0.14
24,-33.1,0.08,92,37.65,942.58,7.77,934.8,-0.17,1.25,1.49,0.14,-0.11,0.1,2.46,2.08,2.61,1.45,0.08,0.12
25,-34.49,0.14,86,35.91,989.62,8.62,981.0,-0.34,2.06,1.67,0.05,-0.3,0.41,2.36,2.27,2.77,1.41,0.07,0.12
