episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,20.02,0.26,74,10.93,26.71,5.36,21.35,0.59,0.3,0.93,0.55,-0.15,0.53,2.38,1.5,2.1,5.97,0.16,0.18
2,26.15,0.22,78,22.28,25.94,5.33,20.62,0.81,0.08,-0.15,0.76,0.76,-0.23,1.97,1.28,1.3,4.55,0.04,0.18
3,32.46,0.19,81,10.35,25.08,3.7,21.38,0.54,0.32,0.73,0.51,-0.22,0.47,2.22,1.47,1.93,5.62,0.04,0.18
4,21.3,0.25,75,30.24,28.39,7.33,21.07,0.52,0.2,0.23,0.45,-0.25,0.58,2.11,1.47,1.84,5.41,0.14,0.18
5,29.95,0.19,81,23.65,27.5,5.94,21.56,0.66,0.04,0.0,0.54,0.06,0.07,1.65,1.0,1.56,4.21,0.06,0.18
6,37.37,0.16,84,17.81,28.3,5.42,22.88,0.55,0.24,0.71,0.48,-0.34,0.66,1.81,1.19,1.83,4.83,0.11,0.25
7,27.08,0.23,77,10.65,25.41,3.64,21.77,0.67,0.36,0.75,0.69,0.31,0.39,2.46,1.73,1.79,5.97,0.13,0.18
8,36.52,0.19,81,20.42,26.44,4.93,21.51,0.59,0.27,0.49,0.56,-0.07,0.45,2.21,1.56,1.74,5.51,0.06,0.18
9,17.53,0.25,75,23.04,26.56,5.17,21.39,0.79,0.08,-0.12,0.74,0.74,-0.25,1.87,1.24,1.28,4.39,0.16,0.35
10,43.3,0.15,85,49.32,32.37,9.31,23.06,0.58,0.32,0.81,0.57,-0.01,0.47,2.55,1.84,1.98,6.36,0.11,0.4
11,39.7,0.17,83,56.29,31.78,9.64,22.14,0.53,0.33,1.23,0.5,-0.27,0.57,2.35,1.69,1.96,6.0,0.08,0.36
12,38.7,0.15,85,6.28,27.44,3.32,24.12,0.63,0.05,0.1,0.52,0.04,-0.05,2.09,1.47,1.89,5.46,0.16,0.27
13,22.47,0.23,77,8.96,25.05,3.88,21.17,0.73,0.22,0.12,0.71,0.45,0.21,2.08,1.34,1.6,5.01,0.1,0.18
14,23.16,0.22,78,15.79,26.84,5.97,20.87,0.83,0.07,-0.11,0.78,0.77,-0.23,1.85,0.87,1.14,3.86,0.08,0.17
