episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,59.66,0.14,86,10.66,28.69,5.23,23.47,0.76,0.08,-0.13,0.71,0.67,-0.2,2.17,1.62,1.56,5.35,0.11,0.34
2,49.75,0.18,82,16.51,27.56,4.63,22.93,0.57,0.32,0.66,0.54,-0.15,0.6,2.45,1.63,2.05,6.13,0.15,0.14
3,39.32,0.24,76,13.24,25.67,4.38,21.29,0.48,0.37,0.74,0.45,-0.45,0.91,2.37,1.8,2.17,6.34,0.14,0.12
4,34.4,0.26,74,26.09,27.8,7.18,20.62,0.51,0.36,0.61,0.5,-0.25,0.62,2.73,2.07,2.31,7.11,0.13,0.12
5,50.7,0.18,82,25,28.34,6.19,22.15,0.73,0.06,-0.05,0.65,0.42,-0.09,1.74,1.1,1.39,4.23,0.1,0.15
6,44.96,0.21,79,21.01,27.13,5.54,21.59,0.7,0.06,-0.06,0.62,0.37,-0.09,1.96,1.18,1.54,4.68,0.1,0.13
7,53.27,0.14,86,14.1,30.48,4.39,26.09,0.68,0.35,0.65,0.7,0.33,0.27,2.54,1.59,1.8,5.93,0.23,0.12
8,40.81,0.24,76,23.92,27.19,5.9,21.29,0.51,0.37,1.59,0.49,-0.33,0.62,2.63,1.99,2.38,7.0,0.14,0.12
9,52.51,0.17,83,29.6,31.04,6.19,24.84,0.44,0.34,0.55,0.41,-0.48,0.62,2.7,2.05,2.36,7.11,0.18,0.12
10,50.19,0.19,81,47.41,31.27,9.22,22.05,0.29,0.58,1.05,0.28,-1.19,1.69,2.44,1.89,2.57,6.9,0.11,0.13
11,42.84,0.22,78,56.62,30.5,9.65,20.85,0.78,0.09,-0.16,0.74,0.76,-0.3,2.32,1.44,1.47,5.23,0.06,0.13
12,27.04,0.3,70,5.9,24.36,3.16,21.2,0.77,0.06,-0.06,0.7,0.54,-0.01,1.74,0.86,1.3,3.9,0.21,0.14
13,50.68,0.2,80,11.38,25.48,4.31,21.18,0.56,0.28,1.04,0.53,-0.05,0.32,2.7,1.9,2.14,6.74,0.05,0.13
14,44.05,0.22,78,16.31,27.38,6.1,21.28,0.72,0.23,0.09,0.71,0.43,0.23,2.18,1.35,1.6,5.13,0.1,0.12
15,55.89,0.15,85,23.29,30.89,7.17,23.72,0.64,0.33,0.55,0.65,0.22,0.48,2.56,1.88,1.82,6.27,0.13,0.12
16,39.41,0.23,77,17.25,28.69,7.01,21.69,0.51,0.36,0.63,0.48,-0.42,0.83,2.22,1.43,2.09,5.74,0.15,0.12
17,34.97,0.27,73,10.68,24.07,4.07,20.0,0.53,0.2,0.5,0.45,-0.35,0.69,2.03,1.48,2.04,5.55,0.11,0.12
18,41.93,0.23,77,20.03,26.9,6.49,20.42,0.66,0.04,-0.01,0.55,0.12,0.12,1.57,0.99,1.51,4.07,0.05,0.12
19,53.7,0.15,85,15.27,29.08,5.95,23.13,0.48,0.54,1.03,0.51,-0.4,1.0,2.76,1.92,2.31,6.99,0.11,0.12
20,40.73,0.24,76,21.42,28.54,6.78,21.76,0.85,0.07,-0.12,0.81,0.86,-0.25,1.96,1.01,1.43,4.41,0.16,0.14
21,39.44,0.2,80,29.52,34.04,7.46,26.58,0.38,0.4,1.06,0.34,-0.75,0.95,2.95,2.45,2.76,8.16,0.26,0.73
22,70.43,0.04,96,2.29,32.29,1.65,30.65,0.58,0.22,0.71,0.5,-0.22,0.56,1.8,1.06,1.88,4.74,0.27,0.14
23,58.35,0.13,87,27.37,31.91,7.38,24.53,0.44,0.32,1.04,0.39,-0.59,0.68,2.46,1.83,2.42,6.71,0.16,0.13
24,61.34,0.13,87,38.34,30.43,7.56,22.87,0.41,0.5,2.12,0.41,-0.63,0.84,2.82,2.1,2.51,7.42,0.04,0.13
25,60.38,0.12,88,36,31.79,8.63,23.16,0.67,0.04,0.09,0.55,0.09,0.08,1.64,0.94,1.67,4.25,0.04,0.12
26,68.95,0.08,92,3.37,26.58,2.3,24.28,0.78,0.08,-0.12,0.73,0.68,-0.22,2.08,1.27,1.44,4.78,0.06,0.13
27,49.38,0.16,84,18.14,33.37,6.75,26.62,0.65,0.36,1.03,0.66,0.21,0.39,2.48,1.64,1.74,5.86,0.21,0.12
28,46.38,0.19,81,33.04,34.01,6.98,27.04,0.52,0.46,1.0,0.53,-0.29,0.87,2.42,1.75,2.04,6.21,0.29,0.13
29,59.9,0.12,88,18.83,32.9,7.11,25.8,0.45,0.36,1.47,0.41,-0.56,0.66,2.51,1.84,2.33,6.68,0.18,0.13
30,64.97,0.1,90,23.83,30.73,5.87,24.87,0.38,0.43,1.63,0.34,-0.88,1.01,2.62,2.08,2.57,7.27,0.12,0.13
31,69.77,0.09,91,29.41,31.03,7.23,23.8,0.31,0.53,1.54,0.3,-1.05,1.27,2.74,2.0,2.68,7.42,0.02,0.14
32,57.66,0.12,88,30.17,31.17,7.31,23.86,0.32,0.49,2.12,0.3,-0.95,1.04,2.9,2.25,2.7,7.85,0.1,0.13
33,61.94,0.08,92,57.04,36.5,9.67,26.83,0.59,0.06,-0.02,0.5,0.06,-0.09,2.4,1.83,1.97,6.2,0.18,0.12
34,55.96,0.12,88,4.5,30.24,2.9,27.34,0.94,0.1,-0.26,0.94,1.32,-0.45,1.98,1.16,0.93,4.07,0.23,0.12
35,61.15,0.13,87,27.45,29.59,6.58,23.01,0.87,0.09,-0.17,0.84,1.03,-0.31,2.06,1.47,1.22,4.75,0.06,0.13
36,69.1,0.09,91,24.48,30.36,5.81,24.55,0.49,0.25,0.39,0.43,-0.38,0.57,2.36,1.76,2.19,6.31,0.09,0.12
37,57.84,0.15,85,34.45,31.19,8.51,22.68,0.46,0.31,1.35,0.41,-0.54,0.66,2.2,1.49,2.14,5.84,0.08,0.13
38,61.79,0.09,91,7.74,31.26,3.98,27.27,0.41,0.36,0.9,0.36,-0.68,0.9,2.79,2.31,2.62,7.71,0.22,0.13
39,68.48,0.09,91,23.03,29.78,5.82,23.96,0.34,0.49,1.57,0.31,-0.96,1.11,2.76,2.12,2.63,7.5,0.05,0.13
40,62.23,0.12,88,12.57,28.28,3.97,24.32,0.8,0.06,-0.08,0.73,0.62,-0.08,1.68,0.88,1.22,3.77,0.12,0.12
41,58.65,0.11,89,12.48,28.65,4.04,24.61,0.67,0.04,0.06,0.55,0.09,0.14,1.53,0.94,1.56,4.03,0.14,0.69
42,69.61,0.08,92,8.8,30.54,4.95,25.59,0.4,0.49,1.52,0.4,-0.65,0.94,2.95,2.29,2.62,7.86,0.14,0.13
43,54.96,0.14,86,37.34,32.77,7.98,24.79,0.52,0.25,0.95,0.44,-0.43,0.62,2.02,1.4,2.13,5.55,0.18,0.14
44,65.96,0.07,93,25.78,35.61,6.95,28.67,0.77,0.06,-0.0,0.68,0.46,-0.0,1.67,0.86,1.32,3.85,0.21,0.14
45,69.8,0.08,92,35.48,32.82,8.02,24.8,0.95,0.1,-0.24,0.95,1.32,-0.45,2.17,1.23,1.06,4.47,0.1,0.12
46,63.82,0.1,90,9.36,31.36,5.22,26.13,0.54,0.38,1.17,0.53,-0.2,0.64,2.74,2.13,2.31,7.19,0.18,0.14
47,69.53,0.07,93,36.3,33.03,7.2,25.83,0.64,0.31,0.64,0.63,0.13,0.46,2.41,1.5,1.92,5.83,0.14,0.13
