episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,26.11,0.23,77,10.51,27.31,5.18,22.13,0.73,0.05,-0.03,0.64,0.39,-0.05,1.95,1.22,1.65,4.82,0.15,0.35
2,40.0,0.16,84,19.93,27.14,4.88,22.26,0.77,0.07,-0.13,0.71,0.63,-0.27,2.32,1.56,1.62,5.5,0.05,0.31
3,33.79,0.18,82,10.85,26.27,3.78,22.49,0.73,0.07,-0.17,0.67,0.52,-0.15,1.96,1.24,1.4,4.61,0.12,0.18
4,32.08,0.24,76,30.64,29.66,7.59,22.08,0.29,0.59,1.51,0.27,-1.22,1.48,2.63,2.01,2.71,7.36,0.18,0.29
5,46.72,0.16,84,27.55,28.93,6.45,22.48,0.3,0.53,1.73,0.29,-1.04,1.09,2.82,2.05,2.66,7.52,0.08,0.25
6,27.72,0.22,78,25.18,27.51,6.12,21.38,0.71,0.05,-0.03,0.62,0.3,-0.06,1.95,1.31,1.56,4.82,0.12,0.35
7,34.8,0.2,80,11.39,26.22,3.79,22.42,0.46,0.32,1.0,0.39,-0.63,0.94,2.09,1.5,2.3,5.89,0.13,0.33
8,30.98,0.19,81,21.88,26.69,5.33,21.36,0.74,0.06,-0.06,0.66,0.44,-0.07,1.79,0.99,1.51,4.28,0.04,0.28
9,23.06,0.27,73,26.67,26.68,5.59,21.1,0.57,0.31,0.33,0.55,-0.06,0.49,2.41,1.6,1.92,5.93,0.17,0.35
10,17.89,0.27,73,50.41,29.77,9.36,20.41,0.7,0.06,-0.07,0.62,0.36,-0.05,1.88,1.03,1.51,4.41,0.13,0.46
11,33.19,0.2,80,58.4,31.81,9.74,22.08,0.78,0.08,-0.09,0.73,0.7,-0.2,2.42,1.65,1.65,5.72,0.12,0.59
