episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,10.64,0.36,64,10.66,25.72,5.25,20.47,0.38,0.51,1.06,0.39,-0.72,0.97,2.8,2.05,2.48,7.33,0.26,0.24
2,33.73,0.18,82,16.78,28.04,4.97,23.07,0.6,0.29,0.63,0.59,0.05,0.35,2.5,1.73,1.92,6.15,0.15,0.26
3,27.33,0.25,75,11.44,24.06,3.98,20.08,0.38,0.53,2.16,0.38,-0.81,1.05,2.51,1.81,2.41,6.73,0.07,0.32
4,15.65,0.24,76,32.11,30.84,7.74,23.11,0.55,0.47,1.18,0.58,-0.11,0.67,2.57,1.84,2.04,6.45,0.22,0.3
5,33.59,0.18,82,27.68,28.34,6.34,22.0,0.29,0.53,1.91,0.28,-1.05,1.23,3.0,2.38,2.8,8.18,0.08,0.35
6,26.28,0.19,81,18.32,28.29,5.52,22.77,0.62,0.22,0.55,0.57,-0.02,0.35,1.91,1.15,1.65,4.72,0.14,0.4
7,48.93,0.13,87,11.3,30.13,3.76,26.37,0.5,0.52,1.79,0.53,-0.32,0.86,2.75,2.02,2.28,7.05,0.23,0.39
8,25.19,0.25,75,19.31,26.37,4.58,21.79,0.5,0.22,0.24,0.43,-0.29,0.39,2.77,2.25,2.52,7.55,0.17,0.32
9,4.55,0.32,68,25.24,24.95,5.57,19.38,0.78,0.09,-0.15,0.74,0.75,-0.3,2.34,1.54,1.63,5.52,0.15,0.32
10,14.72,0.19,81,45.83,31.17,9.15,22.02,0.46,0.46,1.04,0.45,-0.56,1.04,2.42,1.84,2.27,6.53,0.1,0.32
11,-2.17,0.24,76,55.58,30.32,9.61,20.71,0.61,0.22,0.6,0.56,0.05,0.35,2.17,1.41,1.71,5.29,0.1,0.32
12,39.59,0.21,79,5.97,27.2,3.2,24.0,0.33,0.54,1.44,0.33,-0.91,1.15,2.76,2.09,2.51,7.35,0.22,0.32
13,28.46,0.22,78,12.1,25.25,4.53,20.72,0.51,0.28,0.95,0.44,-0.44,0.54,2.15,1.47,2.01,5.64,0.05,0.32
14,36.56,0.18,82,14.29,28.04,5.9,22.15,0.51,0.35,1.03,0.48,-0.34,0.62,2.57,1.68,2.24,6.5,0.1,0.35
15,23.14,0.24,76,21.42,28.78,6.96,21.82,0.35,0.49,1.34,0.31,-1.05,1.32,2.43,1.83,2.51,6.78,0.17,0.32
16,25.41,0.21,79,18.23,29.61,7.28,22.33,0.69,0.06,0.01,0.61,0.33,-0.08,2.13,1.57,1.68,5.38,0.14,0.37
17,39.72,0.14,86,12.7,27.65,4.53,23.12,0.6,0.25,0.43,0.57,0.05,0.35,2.12,1.42,1.69,5.22,0.09,0.33
18,26.39,0.17,83,20.65,29.17,6.74,22.43,0.68,0.04,0.01,0.56,0.09,0.06,1.72,1.06,1.51,4.29,0.09,0.34
19,23.88,0.23,77,15.58,26.97,5.88,21.09,0.71,0.24,0.17,0.7,0.44,0.15,2.34,1.49,1.56,5.39,0.11,0.35
20,19.8,0.24,76,19.16,26.86,6.36,20.5,0.61,0.27,0.35,0.58,0.06,0.44,2.12,1.47,1.7,5.29,0.09,0.4
21,27.36,0.18,82,27.28,34.09,7.26,26.83,0.46,0.45,1.43,0.46,-0.44,0.75,2.45,1.78,2.05,6.28,0.28,1.75
22,51.37,0.14,86,2.47,26.99,1.73,25.26,0.42,0.5,1.22,0.42,-0.65,1.09,2.43,1.71,2.38,6.52,0.2,0.19
23,45.36,0.11,89,28.52,33.52,7.66,25.87,0.21,0.65,2.45,0.22,-1.32,1.53,3.01,2.46,2.97,8.44,0.18,0.23
24,19.9,0.22,78,37.85,28.28,7.4,20.87,0.35,0.57,1.38,0.36,-0.87,1.3,2.92,2.3,2.69,7.91,0.07,0.18
25,30.45,0.18,82,36.49,31.7,8.67,23.02,0.14,0.77,2.74,0.17,-1.59,1.76,3.23,2.54,3.17,8.94,0.15,0.18
