episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,11.31,0.24,76,11.22,30.05,5.49,24.55,-0.2,-0.23,-0.08,-0.02,0.02,-0.14,2.22,1.76,2.63,0.46,0.64,0.14
2,21.72,0.19,81,22.64,64.97,5.44,59.53,-1.11,3.81,3.1,-0.69,-1.15,0.84,2.84,2.51,2.28,0.49,0.42,0.14
3,23.3,0.16,84,11.29,105.24,3.95,101.29,-0.47,1.45,1.78,-0.28,-0.7,0.35,2.54,2.23,2.8,0.47,0.61,0.14
4,13.01,0.25,75,29.6,150.04,7.29,142.75,-0.08,-0.47,0.05,0.01,-0.09,-0.06,2.21,1.97,2.64,0.45,0.52,0.12
5,15.92,0.19,81,25.88,185.45,6.22,179.23,-1.58,5.41,5.77,-1.03,-1.53,1.07,3.1,2.63,2.3,0.5,0.62,0.15
6,18.21,0.19,81,20.69,226.41,5.52,220.89,-0.19,-0.24,0.01,-0.04,-0.01,-0.01,2.28,1.82,2.46,0.46,0.64,0.12
7,20.95,0.19,81,8.48,262.79,3.16,259.63,-1.24,4.01,3.3,-0.76,-1.11,0.68,2.96,2.49,2.02,0.49,0.52,0.16
8,13.53,0.22,78,20.59,307.27,4.83,302.44,-0.44,1.33,1.51,-0.26,-0.65,0.3,2.42,2.03,2.51,0.45,0.62,0.14
9,12.15,0.24,76,27.29,336.62,5.8,330.82,-1.4,4.69,3.95,-0.88,-1.29,1.0,3.0,2.54,2.2,0.49,0.57,0.12
10,21.28,0.21,79,46.99,384.65,9.2,375.44,-0.55,1.59,1.76,-0.31,-0.65,0.36,2.42,2.18,2.71,0.45,0.42,0.14
11,24.77,0.15,85,54.96,427.41,9.58,417.84,-0.48,1.49,1.26,-0.27,-0.67,0.46,2.37,1.99,2.69,0.45,0.62,0.14
12,19.19,0.23,77,5.78,463.23,3.1,460.13,-0.65,1.89,0.85,-0.35,-0.61,0.72,2.57,2.35,2.18,0.5,0.39,0.14
13,22.48,0.15,85,11.84,504.64,4.35,500.28,-1.57,5.57,3.4,-0.98,-1.52,1.41,3.02,2.62,1.95,0.51,0.62,0.15
14,2.92,0.3,70,15.49,543.46,6.01,537.46,0.02,-0.58,0.01,0.11,-0.05,-0.21,2.11,1.63,2.91,0.43,0.63,0.14
15,10.97,0.24,76,22.86,583.74,7.27,576.47,-0.84,2.2,2.86,-0.49,-0.61,0.45,2.57,2.0,2.3,0.48,0.59,0.13
16,16.87,0.24,76,18.42,622.07,7.1,614.97,-0.62,1.55,1.21,-0.32,-0.48,0.4,2.59,2.17,2.2,0.47,0.43,0.12
17,10.35,0.22,78,11.38,654.74,4.38,650.36,0.09,-0.77,0.13,0.08,-0.19,-0.04,2.05,1.91,2.88,0.42,0.75,0.13
18,9.43,0.24,76,20.53,696.07,6.43,689.63,-0.24,0.62,0.98,-0.11,-0.49,0.19,2.33,2.13,2.92,0.45,0.66,0.12
19,28.05,0.1,90,16.07,740.34,5.97,734.38,-1.65,5.97,3.61,-1.06,-1.65,1.39,3.28,2.72,1.74,0.51,0.64,0.12
20,26.95,0.19,81,22.17,775.48,7.2,768.27,-0.54,1.39,1.25,-0.28,-0.48,0.4,2.65,2.17,2.47,0.48,0.36,0.12
21,24.8,0.22,78,26.41,824.72,6.97,817.74,-0.64,1.77,1.84,-0.37,-0.63,0.49,2.42,2.13,2.47,0.45,0.3,0.81
22,47.59,0.06,94,2.39,860.08,1.7,858.38,-0.58,1.62,1.91,-0.33,-0.6,0.32,2.57,2.15,2.63,0.48,0.34,0.13
23,39.55,0.05,95,29.06,907.85,7.79,900.06,-1.41,4.9,4.14,-0.9,-1.41,1.11,2.77,2.46,2.14,0.48,0.54,0.23
24,45.99,0.08,92,30.09,964.68,6.9,957.78,-0.81,2.5,2.43,-0.47,-0.77,0.37,2.85,2.32,2.55,0.48,0.28,0.17
25,37.21,0.05,95,37.56,1009.36,8.71,1000.65,-0.7,1.63,1.38,-0.36,-0.39,0.34,2.38,1.9,2.57,0.46,0.64,0.34
26,38.33,0.05,95,3.58,1044.15,2.42,1041.73,-0.34,1.02,1.39,-0.18,-0.57,0.34,2.31,2.16,2.67,0.45,0.64,0.6
27,47.64,0.07,93,16.95,1102.11,6.39,1095.72,-0.57,1.65,0.89,-0.3,-0.56,0.46,2.54,2.19,2.56,0.48,0.32,0.2
28,37.91,0.1,90,30.8,1167.22,7.0,1160.22,-1.11,3.64,2.12,-0.67,-1.05,0.84,2.87,2.22,2.06,0.48,0.45,0.2
29,36.0,0.1,90,18.58,1189.37,7.17,1182.2,-0.76,2.05,1.98,-0.44,-0.59,0.37,2.73,2.33,2.24,0.49,0.52,0.16
30,38.97,0.05,95,22.44,1228.16,5.72,1222.44,-0.41,1.28,1.73,-0.23,-0.62,0.36,2.34,2.08,2.82,0.46,0.62,0.14
