episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,2.17,0.2,80,10.71,29.04,5.27,23.78,-0.16,-0.32,0.01,-0.0,0.01,-0.09,1.99,2.1,2.79,0.45,0.58,0.14
2,4.17,0.18,82,19.37,67.34,4.98,62.37,-0.46,1.24,0.96,-0.22,-0.49,0.3,2.22,2.45,2.66,0.46,0.4,0.14
3,5.9,0.16,84,10.17,105.23,3.68,101.55,-0.92,3.18,3.48,-0.59,-1.1,0.51,2.68,2.58,2.56,0.48,0.51,0.13
4,1.9,0.19,81,27.59,156.36,7.33,149.04,-0.91,2.88,2.52,-0.56,-0.92,0.78,2.49,2.74,2.47,0.48,0.34,0.14
5,-10.0,0.28,72,23.89,188.81,5.97,182.83,-1.48,5.31,4.96,-0.98,-1.62,1.18,3.04,2.88,2.14,0.5,0.62,0.12
6,5.13,0.16,84,21.71,229.33,5.71,223.62,-1.06,3.34,2.39,-0.63,-0.91,1.05,2.89,2.52,2.46,0.5,0.52,0.12
7,-3.43,0.23,77,13.65,266.47,4.31,262.16,-0.96,3.3,3.85,-0.61,-1.13,0.69,2.64,2.74,2.44,0.49,0.5,0.12
8,12.53,0.12,88,20.3,307.19,5.03,302.16,0.02,-0.66,0.08,0.04,-0.16,-0.03,1.76,2.81,2.52,0.44,0.65,0.13
9,3.1,0.18,82,28.06,353.9,5.8,348.1,-0.92,3.04,2.1,-0.54,-0.92,0.86,2.67,2.58,2.54,0.48,0.34,0.13
10,-1.73,0.23,77,48.21,392.53,9.26,383.27,-0.53,1.71,1.38,-0.33,-0.74,0.45,2.46,2.9,2.42,0.45,0.6,0.12
11,-1.83,0.22,78,57.44,440.26,9.69,430.56,-1.28,4.6,3.6,-0.83,-1.43,1.11,2.86,2.77,2.27,0.48,0.58,0.14
