episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,29.5,0.22,78,10.85,31.1,5.33,25.77,0.18,0.73,2.32,0.2,-1.54,1.9,2.87,2.28,3.0,8.15,0.29,0.14
2,42.91,0.14,86,20.07,27.62,4.83,22.79,0.56,0.33,0.72,0.53,-0.21,0.66,2.06,1.48,1.9,5.43,0.06,0.15
3,32.55,0.16,84,10.86,25.88,3.83,22.05,0.66,0.04,0.03,0.55,0.1,0.06,1.55,0.83,1.5,3.88,0.02,0.12
4,37.87,0.15,85,28.92,31.9,7.5,24.4,0.59,0.07,-0.05,0.49,0.06,-0.05,2.21,1.67,1.85,5.73,0.16,0.12
5,41.51,0.21,79,25.97,27.46,6.34,21.11,0.19,0.7,1.26,0.21,-1.42,1.87,3.0,2.44,2.96,8.4,0.07,0.12
6,19.73,0.28,72,25.83,26.01,6.15,19.86,0.36,0.55,1.56,0.37,-0.87,1.3,2.58,1.9,2.46,6.94,0.12,0.16
7,29.69,0.17,83,11.45,27.52,3.81,23.71,0.78,0.07,-0.14,0.73,0.67,-0.23,1.84,0.94,1.17,3.95,0.15,0.24
8,19.85,0.21,79,22.38,27.96,5.43,22.53,0.72,0.04,-0.0,0.62,0.26,0.16,1.38,0.71,1.29,3.38,0.16,0.24
9,30.04,0.23,77,28.95,27.42,5.97,21.45,0.53,0.34,1.21,0.51,-0.24,0.6,2.62,1.87,2.16,6.65,0.12,0.26
10,47.54,0.11,89,47.46,32.75,9.22,23.53,0.62,0.34,0.77,0.61,0.06,0.5,2.24,1.54,1.73,5.51,0.06,0.17
11,26.62,0.2,80,58.4,32.11,9.74,22.38,0.81,0.08,-0.13,0.77,0.77,-0.22,1.94,1.02,1.24,4.2,0.14,0.15
12,28.83,0.23,77,4.9,23.87,2.73,21.14,0.64,0.31,0.5,0.64,0.22,0.39,2.54,1.71,1.79,6.05,0.11,0.23
13,38.51,0.22,78,12.62,26.21,4.57,21.64,0.19,0.69,2.28,0.21,-1.4,1.49,3.04,2.41,3.04,8.49,0.13,0.24
14,30.9,0.24,76,14.74,25.86,5.78,20.08,0.31,0.51,2.52,0.28,-1.08,1.18,2.7,2.05,2.71,7.46,0.03,0.36
15,15.7,0.28,72,23.28,27.06,7.03,20.03,0.62,0.26,0.52,0.58,0.01,0.4,2.11,1.42,1.79,5.32,0.13,0.37
16,27.0,0.27,73,17.97,26.64,7.18,19.45,0.33,0.5,1.52,0.31,-0.98,1.14,2.64,1.99,2.64,7.27,0.06,0.29
17,23.58,0.21,79,11.49,28.78,4.63,24.15,0.6,0.13,0.54,0.49,-0.21,0.39,1.52,0.85,1.72,4.09,0.22,0.4
18,34.85,0.16,84,20.31,29.85,6.49,23.36,0.65,0.2,0.16,0.59,0.07,0.34,1.9,1.19,1.79,4.88,0.14,0.36
19,29.61,0.2,80,16.7,28.04,6.26,21.78,0.78,0.08,-0.12,0.73,0.7,-0.23,2.01,1.2,1.23,4.44,0.11,0.2
20,21.4,0.23,77,19.53,27.82,6.4,21.43,0.81,0.08,-0.1,0.76,0.77,-0.19,1.9,1.12,1.43,4.44,0.13,0.12
21,34.76,0.14,86,29.26,34.94,7.2,27.74,0.57,0.34,0.72,0.54,-0.16,0.68,2.15,1.54,1.94,5.63,0.25,0.74
22,48.28,0.09,91,2.3,26.07,1.65,24.42,0.74,0.06,-0.09,0.67,0.46,-0.17,1.99,1.25,1.62,4.86,0.09,0.13
23,47.85,0.1,90,28.21,33.18,7.58,25.6,0.61,0.31,0.62,0.59,0.0,0.44,2.29,1.49,2.06,5.83,0.16,0.14
24,53.05,0.09,91,34.86,32.07,7.47,24.59,0.43,0.34,0.93,0.38,-0.6,0.73,2.45,1.8,2.34,6.59,0.11,0.13
25,48.74,0.12,88,38,32.3,8.73,23.57,0.31,0.52,0.83,0.29,-1.05,1.36,2.54,1.96,2.52,7.02,0.08,0.12
26,49.49,0.11,89,3.28,26.02,2.25,23.78,0.57,0.26,0.67,0.52,-0.14,0.53,2.24,1.62,2.07,5.92,0.08,0.12
27,28.52,0.17,83,17.12,32.05,6.41,25.64,0.58,0.17,0.41,0.48,-0.26,0.47,1.66,0.89,1.8,4.35,0.23,0.13
28,24.36,0.19,81,33.63,34.22,7.01,27.21,0.78,0.06,-0.02,0.72,0.58,-0.14,1.84,1.1,1.68,4.62,0.29,0.13
29,33.3,0.2,80,19.1,31.31,7.14,24.18,0.43,0.49,1.88,0.42,-0.66,0.97,2.7,1.85,2.5,7.05,0.22,0.15
30,51.4,0.11,89,25.84,30.39,6.05,24.34,0.3,0.52,1.25,0.29,-1.01,1.14,2.8,2.21,2.65,7.66,0.12,0.13
31,44.2,0.15,85,32.47,30.75,7.27,23.48,0.3,0.53,1.52,0.28,-1.13,1.34,2.55,1.98,2.71,7.24,0.13,0.13
32,47.34,0.13,87,30.84,32.45,7.6,24.85,0.42,0.48,1.31,0.42,-0.58,0.9,2.74,2.05,2.41,7.2,0.16,0.14
33,53.08,0.12,88,57.45,33.15,9.69,23.45,0.38,0.55,1.28,0.4,-0.7,1.18,2.83,2.11,2.47,7.41,0.08,0.14
34,31.51,0.16,84,4.46,29.36,2.88,26.48,0.84,0.09,-0.15,0.81,0.9,-0.29,2.1,1.45,1.34,4.89,0.24,0.13
35,57.06,0.08,92,24.57,30.82,6.23,24.59,0.43,0.5,0.7,0.43,-0.67,1.13,2.66,1.95,2.37,6.98,0.09,0.13
36,36.66,0.18,82,25.56,27.88,6.23,21.66,0.54,0.33,0.67,0.51,-0.2,0.63,2.32,1.6,1.96,5.88,0.05,0.13
37,44.35,0.11,89,33.62,33.24,8.47,24.76,0.81,0.08,-0.08,0.77,0.79,-0.23,2.17,1.53,1.55,5.25,0.14,0.12
38,31.34,0.16,84,7.68,31.3,3.95,27.36,0.77,0.06,-0.04,0.7,0.55,-0.08,1.96,1.29,1.55,4.8,0.27,0.12
39,48.28,0.14,86,23.53,29.01,5.99,23.02,0.46,0.56,1.29,0.5,-0.45,1.03,2.9,1.99,2.37,7.26,0.08,0.14
40,41.82,0.15,85,8.71,27.3,3.06,24.24,0.41,0.54,1.18,0.42,-0.69,1.23,2.53,1.85,2.32,6.69,0.17,0.12
41,34.04,0.16,84,9.18,27.97,3.28,24.69,0.67,0.17,0.38,0.61,0.13,0.28,1.9,1.1,1.6,4.6,0.2,0.71
42,44.37,0.14,86,7.88,27.43,4.45,22.98,0.57,0.26,0.7,0.52,-0.16,0.48,2.3,1.56,2.09,5.95,0.07,0.14
43,44.35,0.08,92,40.78,36.06,8.39,27.67,0.73,0.05,0.0,0.64,0.37,-0.06,1.98,1.2,1.66,4.84,0.21,0.13
44,37.03,0.09,91,26.99,34.84,6.79,28.04,0.71,0.14,0.2,0.65,0.31,0.16,1.71,0.94,1.33,3.99,0.24,0.13
45,51.62,0.14,86,40.28,32.42,8.4,24.02,0.17,0.81,3.57,0.23,-1.49,1.66,3.28,2.54,3.14,8.95,0.14,0.13
46,40.62,0.12,88,9.97,32.99,5.51,27.48,0.53,0.4,1.08,0.52,-0.26,0.74,2.35,1.59,2.04,5.99,0.22,0.14
47,58.76,0.08,92,36.87,31.22,7.07,24.15,0.34,0.54,1.87,0.32,-1.01,1.15,2.54,1.82,2.52,6.88,0.04,0.13
48,49.75,0.08,92,46.68,37.9,8.66,29.24,0.55,0.31,1.01,0.52,-0.14,0.53,2.64,2.01,2.2,6.85,0.26,0.13
49,63.01,0.06,94,22.17,31.79,6.94,24.85,0.39,0.54,1.7,0.39,-0.8,1.11,2.69,1.92,2.6,7.2,0.06,0.13
50,46.79,0.12,88,11.36,28.39,3.82,24.57,0.31,0.54,1.69,0.29,-1.12,1.41,2.43,1.84,2.57,6.84,0.15,0.12
51,50.85,0.09,91,3.6,27.8,2.3,25.49,0.63,0.36,0.76,0.63,0.11,0.59,2.52,1.6,1.88,6.0,0.14,0.13
52,46.41,0.08,92,15.43,28.24,3.57,24.67,0.66,0.04,0.07,0.55,0.09,0.11,1.53,0.89,1.62,4.04,0.09,0.14
53,39.79,0.11,89,36.56,36.19,7.22,28.97,0.74,0.07,-0.06,0.68,0.54,-0.15,2.07,1.38,1.65,5.1,0.26,0.13
