episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,24.6,0.18,82,10.84,30.01,5.32,24.68,-0.66,1.62,0.88,-0.32,-0.38,0.42,0.23,0.38,0.43,0.48,0.64,0.29
2,27.87,0.16,84,23.6,65.9,4.95,60.95,-0.1,-0.41,-0.0,0.01,-0.06,-0.12,0.17,0.48,0.45,0.48,0.54,0.58
3,16.4,0.24,76,12.74,108.82,4.24,104.58,-0.2,-0.23,-0.11,0.0,0.07,-0.09,0.14,0.26,0.54,0.47,0.64,0.72
4,20.87,0.21,79,28.27,155.49,7.49,148.0,-0.58,1.8,1.03,-0.3,-0.6,0.48,0.43,0.6,0.39,0.47,0.33,0.34
5,21.93,0.19,81,26.52,189.6,6.41,183.19,-0.99,3.29,2.91,-0.6,-0.99,0.79,0.54,0.68,0.25,0.5,0.37,0.24
6,23.53,0.19,81,17.19,230.96,5.19,225.78,-0.48,1.08,1.33,-0.24,-0.4,0.26,0.3,0.57,0.31,0.48,0.4,0.25
7,18.4,0.23,77,11.6,266.04,3.81,262.23,-0.34,0.99,1.83,-0.19,-0.58,0.25,0.4,0.75,0.35,0.46,0.64,0.16
8,25.2,0.16,84,18.79,308.96,4.82,304.14,-1.16,3.75,3.08,-0.72,-1.06,0.86,0.54,0.63,0.18,0.51,0.51,0.23
9,21.07,0.2,80,29.07,350.44,5.99,344.45,-1.2,4.01,3.35,-0.74,-1.17,0.85,0.62,0.74,0.24,0.49,0.46,0.18
10,12.33,0.25,75,47.79,393.64,9.24,384.4,-1.1,3.71,2.95,-0.69,-1.16,0.8,0.6,0.81,0.24,0.5,0.42,0.16
11,26.47,0.18,82,53.85,427.7,9.52,418.17,-0.77,2.2,1.8,-0.43,-0.63,0.47,0.44,0.52,0.32,0.46,0.42,0.15
12,18.87,0.23,77,5.86,465.84,3.14,462.7,-0.45,0.85,1.09,-0.21,-0.27,0.1,0.26,0.4,0.38,0.46,0.46,0.19
13,23.53,0.18,82,13.27,500.59,4.84,495.76,-1.04,3.35,3.06,-0.64,-1.0,0.62,0.55,0.71,0.24,0.49,0.38,0.17
14,22.6,0.21,79,15.49,551.61,5.86,545.75,-0.65,1.74,1.76,-0.35,-0.53,0.35,0.43,0.54,0.38,0.45,0.34,0.14
15,16.87,0.25,75,24.24,599.46,7.27,592.19,-0.03,-0.53,0.02,0.05,-0.09,-0.13,0.17,0.56,0.47,0.44,0.6,0.18
16,27.67,0.16,84,20.19,638.83,7.33,631.5,-1.08,3.82,3.99,-0.7,-1.23,0.91,0.71,0.9,0.19,0.48,0.53,0.15
17,29.4,0.15,85,12.71,661.64,4.74,656.89,-0.67,1.86,1.34,-0.36,-0.6,0.43,0.4,0.59,0.36,0.48,0.32,0.16
18,11.13,0.26,74,20.35,703.08,6.59,696.49,-1.65,5.76,4.85,-1.06,-1.61,1.49,0.8,0.81,0.15,0.5,0.64,0.17
19,23.8,0.2,80,16.1,743.82,6.22,737.6,0.12,-0.79,0.07,0.13,-0.16,-0.15,0.24,0.75,0.42,0.45,0.75,0.15
20,31.47,0.13,87,22.39,779.37,7.17,772.21,-1.02,3.51,3.84,-0.66,-1.19,0.79,0.66,0.91,0.21,0.49,0.51,0.17
21,27.13,0.16,84,19.77,842.73,6.49,836.24,-0.98,3.09,2.02,-0.57,-0.83,0.72,0.44,0.54,0.25,0.49,0.54,1.2
22,37.67,0.11,89,2.71,893.67,1.85,891.82,-0.36,0.71,0.87,-0.17,-0.35,0.19,0.26,0.56,0.35,0.45,0.39,0.22
23,41.13,0.08,92,27.96,903.52,7.52,896.0,-0.32,0.52,1.02,-0.16,-0.36,0.07,0.29,0.63,0.35,0.47,0.45,0.21
24,40.07,0.08,92,41.7,955.58,8.12,947.46,-0.67,1.92,1.9,-0.38,-0.62,0.33,0.39,0.54,0.36,0.48,0.32,0.16
25,42.8,0.06,94,39.49,1012.4,8.81,1003.6,-0.98,3.17,3.92,-0.63,-1.05,0.64,0.58,0.79,0.22,0.48,0.39,0.19
26,39.4,0.07,93,3.94,1051.15,2.63,1048.52,-1.67,6.15,4.72,-1.09,-1.77,1.64,0.89,0.96,0.08,0.5,0.67,0.15
27,47.47,0.05,95,17.17,1091.75,6.51,1085.24,0.12,-0.77,0.1,0.12,-0.17,-0.22,0.22,0.74,0.42,0.45,0.75,0.14
28,43.47,0.07,93,28.87,1157.68,6.39,1151.29,-0.86,2.95,3.42,-0.53,-1.01,0.56,0.67,0.81,0.24,0.46,0.52,0.18
29,40.13,0.08,92,19.24,1213.01,7.1,1205.91,-0.88,2.45,1.96,-0.51,-0.69,0.47,0.45,0.51,0.3,0.48,0.58,0.23
30,39.6,0.1,90,29.13,1242.09,6.33,1235.76,0.04,-0.64,0.11,0.09,-0.1,-0.17,0.23,0.63,0.39,0.45,0.63,0.22
31,39.0,0.08,92,25.09,1285.45,6.84,1278.61,-0.78,2.32,2.51,-0.46,-0.75,0.5,0.44,0.62,0.27,0.49,0.34,0.16
32,45.13,0.05,95,34.02,1349.33,7.52,1341.81,-0.42,0.93,1.23,-0.2,-0.36,0.22,0.28,0.5,0.44,0.47,0.41,0.15
33,41.27,0.05,95,54.23,1386.36,9.54,1376.82,-1.64,5.95,4.67,-1.07,-1.77,1.21,0.85,0.98,0.1,0.51,0.66,0.17
34,35.6,0.1,90,4.51,1441.71,2.91,1438.8,-0.75,2.2,1.35,-0.42,-0.65,0.72,0.37,0.57,0.28,0.49,0.51,0.17
35,38.87,0.08,92,26.3,1471.24,6.44,1464.8,-1.35,4.89,4.12,-0.86,-1.48,0.87,0.82,0.88,0.18,0.49,0.6,0.16
36,45.87,0.04,96,28.38,1533.61,6.59,1527.02,-0.62,1.64,1.19,-0.32,-0.47,0.43,0.31,0.49,0.36,0.48,0.44,0.14
37,46.53,0.05,95,32.34,1568.63,8.39,1560.23,-0.54,1.3,1.64,-0.28,-0.42,0.16,0.38,0.46,0.39,0.46,0.41,0.17
38,46.33,0.03,97,7.82,1646.18,4.01,1642.16,-1.44,5.26,4.16,-0.93,-1.57,1.29,0.81,0.94,0.12,0.49,0.62,0.16
39,45.93,0.04,96,13.88,1654.36,4.92,1649.44,-0.92,2.99,2.69,-0.56,-0.94,0.83,0.51,0.73,0.23,0.48,0.33,0.18
40,42.13,0.07,93,8.45,1716.92,3.01,1713.91,-1.04,3.45,2.93,-0.63,-1.05,0.87,0.57,0.71,0.23,0.47,0.38,0.18
41,45.0,0.05,95,10.52,1762.22,3.57,1758.65,-0.59,2.02,1.65,-0.32,-0.77,0.52,0.55,0.79,0.3,0.47,0.58,1.07
42,50.87,0.01,99,8.28,1819.32,4.6,1814.73,-0.65,1.51,1.23,-0.34,-0.42,0.25,0.28,0.42,0.33,0.48,0.64,0.22
43,54.27,0.0,100,37.85,1898.37,8.23,1890.14,0.01,-0.55,0.02,0.09,-0.05,-0.15,0.19,0.52,0.49,0.46,0.57,0.16
44,52.47,0.01,99,25.12,1914.07,6.94,1907.13,-0.53,1.66,2.5,-0.31,-0.74,0.28,0.48,0.79,0.3,0.46,0.6,0.18
45,49.13,0.01,99,38.06,1955.96,8.08,1947.88,-1.15,3.69,2.46,-0.68,-1.0,0.85,0.5,0.61,0.22,0.49,0.5,0.2
46,55.47,0.0,100,10.81,2070.78,5.86,2064.92,-0.64,2.21,1.78,-0.35,-0.8,0.44,0.59,0.74,0.28,0.44,0.56,0.18
47,50.13,0.02,98,30.65,2034.36,6.3,2028.06,-0.51,1.24,1.2,-0.23,-0.4,0.27,0.35,0.49,0.48,0.47,0.38,0.15
48,53.2,0.01,99,45.48,2088.23,8.63,2079.6,-0.05,-0.44,0.07,0.04,-0.05,-0.17,0.21,0.5,0.4,0.45,0.53,0.14
