episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,6.17,0.3,70,11.37,27.99,5.56,22.43,-0.16,-0.03,0.17,-0.01,-0.15,-0.02,2.63,1.37,2.74,0.45,0.51,0.12
2,25.41,0.18,82,21.12,63.34,5.07,58.27,-0.96,3.21,2.71,-0.59,-0.99,0.85,3.22,1.82,2.19,0.49,0.37,0.15
3,31.4,0.13,87,8.14,102.98,3.19,99.79,-0.38,1.06,1.44,-0.18,-0.48,0.17,2.72,1.53,2.45,0.46,0.47,0.13
4,29.05,0.13,87,26.07,153.3,7.24,146.07,-0.01,-0.54,0.04,0.07,-0.07,-0.09,2.66,1.59,2.83,0.47,0.56,0.13
5,25.72,0.21,79,20.89,191.01,5.74,185.27,-0.58,1.59,1.59,-0.32,-0.6,0.45,2.86,1.58,2.52,0.46,0.33,0.15
6,22.48,0.19,81,18.12,229.08,5.4,223.68,-0.08,-0.44,-0.03,0.04,-0.03,-0.07,2.78,1.17,2.84,0.44,0.52,0.11
7,25.95,0.16,84,10.96,265.32,3.7,261.62,-0.08,-0.45,0.02,0.02,-0.07,-0.12,2.74,1.48,2.75,0.46,0.53,0.12
8,20.67,0.23,77,23.53,309.51,5.56,303.95,-0.66,1.9,1.03,-0.34,-0.53,0.34,2.82,1.54,2.18,0.46,0.37,0.13
9,25.01,0.22,78,28.67,353.37,5.86,347.51,-0.58,1.64,1.0,-0.29,-0.53,0.28,2.67,1.38,2.18,0.45,0.33,0.17
10,15.56,0.2,80,46.8,394.44,9.19,385.25,-0.32,0.88,1.04,-0.18,-0.55,0.33,2.81,1.59,2.51,0.44,0.65,0.13
11,9.68,0.21,79,57.52,432.71,9.7,423.01,-0.28,-0.08,-0.1,-0.07,0.07,-0.12,2.62,1.91,2.67,0.47,0.75,0.12
12,21.07,0.18,82,6,465.01,3.21,461.8,-0.71,2.28,2.84,-0.46,-0.91,0.58,3.06,1.71,2.27,0.45,0.56,0.12
13,26.59,0.16,84,8.76,511.83,3.64,508.19,-0.07,-0.41,-0.08,0.04,-0.04,-0.13,2.82,1.55,2.5,0.47,0.5,0.16
14,19.73,0.17,83,14.99,551.88,5.9,545.98,-1.52,5.45,5.47,-1.0,-1.65,1.24,3.43,2.07,1.64,0.5,0.64,0.12
15,23.53,0.21,79,24.18,606.09,7.59,598.51,-0.53,1.45,1.35,-0.26,-0.52,0.21,2.87,1.66,2.43,0.48,0.34,0.12
16,21.54,0.19,81,17.58,632.14,7.1,625.04,-0.06,-0.4,0.02,0.05,-0.04,-0.21,2.75,1.51,2.69,0.48,0.5,0.13
17,25.8,0.18,82,11.63,674.58,4.38,670.2,-0.59,1.47,1.62,-0.32,-0.5,0.4,3.21,1.92,2.52,0.5,0.4,0.12
18,14.71,0.17,83,20,716.54,6.39,710.14,-0.23,-0.17,-0.0,-0.05,0.04,0.03,2.76,1.77,2.84,0.49,0.75,0.12
19,10.45,0.24,76,17.11,755.3,6.36,748.95,0.03,-0.63,-0.0,0.08,-0.13,-0.16,2.84,1.46,2.62,0.47,0.64,0.12
20,20.31,0.23,77,22.96,789.5,7.16,782.34,-0.57,1.67,2.22,-0.35,-0.69,0.47,2.9,1.74,2.42,0.47,0.42,0.13
21,25.7,0.2,80,26.68,839.45,6.95,832.5,-0.7,1.96,1.99,-0.4,-0.65,0.35,3.01,1.88,2.17,0.49,0.3,0.8
22,35.61,0.08,92,2.33,874.66,1.66,873.0,-1.03,3.14,2.14,-0.59,-0.81,0.8,3.06,1.63,2.22,0.49,0.54,0.14
23,29.66,0.08,92,27.28,909.84,7.36,902.48,-1.75,6.35,4.11,-1.11,-1.76,1.68,3.37,2.25,1.49,0.5,0.67,0.13
24,28.05,0.1,90,33.07,975.88,6.83,969.04,-0.22,-0.24,-0.06,-0.03,0.02,-0.08,2.63,1.73,2.93,0.47,0.66,0.12
25,39.38,0.06,94,37.96,1017.88,8.73,1009.15,-0.9,3.19,3.2,-0.55,-1.07,0.69,3.12,1.82,1.96,0.5,0.5,0.13
26,43.88,0.05,95,3.77,1051.77,2.53,1049.24,-0.1,-0.4,0.01,0.03,-0.03,-0.16,2.7,1.4,2.7,0.44,0.51,0.13
27,36.4,0.07,93,18.37,1095.82,6.74,1089.08,-1.3,4.61,4.75,-0.86,-1.46,1.1,3.44,2.14,1.83,0.5,0.58,0.13
28,30.8,0.11,89,30.06,1175.03,7.01,1168.02,-0.0,-0.54,-0.03,0.11,-0.02,-0.21,2.46,1.39,2.52,0.45,0.57,0.12
29,32.2,0.1,90,18.92,1202.07,7.25,1194.82,-0.91,2.6,2.5,-0.52,-0.72,0.56,3.0,2.09,2.43,0.5,0.57,0.14
30,34.16,0.11,89,24.83,1235.04,5.83,1229.21,-0.3,0.66,1.3,-0.13,-0.39,0.09,2.99,1.62,2.55,0.47,0.46,0.13
31,48.08,0.05,95,27.28,1285.55,7.03,1278.53,-0.42,1.1,1.29,-0.2,-0.47,0.2,2.73,1.27,2.5,0.45,0.41,0.14
32,39.83,0.07,93,32.66,1344.46,7.62,1336.84,-0.82,2.82,2.93,-0.51,-0.99,0.73,3.02,1.7,2.1,0.46,0.53,0.12
33,29.65,0.1,90,54.04,1378.42,9.53,1368.89,-0.23,-0.17,-0.1,-0.03,0.06,-0.14,2.66,1.47,2.84,0.47,0.67,0.13
34,38.94,0.1,90,3.74,1433.37,2.48,1430.89,-0.79,2.21,2.67,-0.47,-0.71,0.47,3.04,2.04,2.17,0.49,0.44,0.15
35,45.9,0.07,93,27.14,1473.74,6.58,1467.16,-1.02,3.25,3.24,-0.63,-1.0,0.67,2.9,1.87,2.01,0.46,0.36,0.12
36,35.38,0.04,96,26.12,1520.08,6.25,1513.83,-1.52,5.52,5.05,-1.0,-1.64,1.29,3.51,2.24,1.64,0.51,0.64,0.14
37,34.13,0.06,94,28.94,1565.74,8.21,1557.53,-0.65,1.42,0.91,-0.32,-0.34,0.24,2.94,1.53,2.63,0.48,0.65,0.24
38,35.93,0.07,93,7.34,1606.13,3.83,1602.3,-1.42,4.86,3.9,-0.89,-1.34,1.15,3.29,2.09,1.91,0.49,0.58,0.13
39,35.56,0.08,92,20.04,1653.96,5.35,1648.61,-0.0,-0.58,-0.02,0.06,-0.11,-0.11,2.79,1.91,2.51,0.5,0.54,0.15
40,41.22,0.05,95,9.26,1711.93,3.19,1708.74,-0.95,2.68,2.99,-0.56,-0.72,0.43,3.06,1.76,2.05,0.48,0.57,0.15
41,40.65,0.08,92,8,1763.2,3.02,1760.17,-1.07,3.48,3.03,-0.64,-1.01,0.83,3.14,1.82,1.97,0.49,0.4,0.82
42,45.88,0.06,94,8.32,1795.85,4.7,1791.15,-0.51,1.41,1.16,-0.27,-0.57,0.35,2.99,1.57,2.28,0.46,0.4,0.13
43,40.26,0.04,96,37.44,1864.54,8.12,1856.42,-0.01,-0.55,0.1,0.06,-0.11,-0.1,2.55,1.44,2.58,0.44,0.62,0.13
44,24.59,0.12,88,26.74,1893.05,6.98,1886.07,-0.1,0.08,0.5,-0.01,-0.34,-0.01,2.78,1.56,2.66,0.47,0.7,0.12
45,53.41,0.02,98,36.33,1951.81,8.11,1943.69,-0.63,1.55,1.53,-0.33,-0.5,0.26,2.94,1.48,2.59,0.48,0.41,0.12
46,32.52,0.04,96,10.15,2002.97,5.56,1997.42,-1.89,6.83,6.6,-1.26,-1.97,1.67,3.65,2.34,1.47,0.51,0.72,0.14
47,54.84,0.02,98,36.94,2044.01,7.17,2036.84,-0.62,1.63,1.8,-0.34,-0.54,0.36,2.93,1.58,2.46,0.48,0.36,0.13
48,41.69,0.04,96,40.62,2098.23,8.07,2090.17,-0.63,2.09,1.86,-0.37,-0.8,0.77,2.93,1.69,2.31,0.46,0.58,0.14
49,48.36,0.02,98,20.37,2138.54,6.6,2131.94,-0.1,-0.42,-0.02,0.01,-0.05,-0.11,2.66,1.5,2.6,0.44,0.5,0.13
50,54.78,0.03,97,13.02,2214.93,4.21,2210.72,-0.78,2.39,2.18,-0.46,-0.76,0.34,3.07,1.7,2.02,0.47,0.27,0.13
51,37.14,0.07,93,3.71,2250.33,2.35,2247.98,-0.34,0.85,1.79,-0.21,-0.57,0.18,2.89,1.62,2.58,0.45,0.65,0.13
52,44.24,0.02,98,22.02,2307.72,4.39,2303.33,-1.33,4.77,3.77,-0.86,-1.47,1.12,3.3,1.86,1.74,0.48,0.59,0.13
53,44.06,0.05,95,35.25,2314.22,7.32,2306.91,-0.09,-0.44,0.03,0.02,-0.07,0.01,2.72,1.48,2.92,0.44,0.51,0.13
54,49.35,0.03,97,15.61,2379.19,4.68,2374.52,-1.07,3.5,4.27,-0.68,-1.1,0.67,3.16,2.03,2.04,0.49,0.4,0.13
55,40.2,0.05,95,16.69,2439.61,4.89,2434.72,-1.39,4.71,4.14,-0.88,-1.32,1.13,3.28,2.19,1.86,0.5,0.57,0.14
56,46.72,0.02,98,13.59,2452.24,4.96,2447.29,-0.11,-0.4,-0.06,0.05,0.01,-0.2,2.53,1.4,2.78,0.46,0.53,0.14
57,28.68,0.06,94,19.21,2511.79,5.6,2506.19,-2.01,7.39,5.86,-1.32,-2.09,1.81,3.65,2.4,1.39,0.51,0.75,0.21
58,34.41,0.05,95,6.71,2565.19,3.55,2561.64,0.11,-0.78,0.09,0.13,-0.15,-0.06,2.57,1.24,2.61,0.42,0.75,0.25
59,44.12,0.09,91,20.42,2621.41,5.46,2615.96,-0.8,2.5,2.24,-0.46,-0.79,0.49,2.97,1.76,2.19,0.48,0.28,0.55
60,45.93,0.03,97,17.71,2654.21,4.02,2650.19,-0.09,-0.4,-0.02,0.03,-0.03,-0.17,2.66,1.3,2.66,0.45,0.5,0.29
61,46.73,0.06,94,31.05,2670.87,7.91,2662.96,-0.91,2.96,2.68,-0.55,-0.94,0.65,2.98,1.73,2.08,0.48,0.36,0.31
62,51.41,0.02,98,5.29,2777.34,2.93,2774.41,-0.66,2.12,1.54,-0.38,-0.76,0.6,3.08,1.74,2.32,0.47,0.44,0.83
63,45.83,0.02,98,11.59,2846.42,5.66,2840.76,-0.01,-0.55,0.05,0.07,-0.06,-0.12,2.71,1.33,2.76,0.44,0.59,0.13
64,41.27,0.02,98,8.43,2883.42,4.54,2878.88,-1.49,5.06,4.84,-0.96,-1.44,1.06,3.37,2.04,1.68,0.5,0.6,0.13
65,45.18,0.01,99,26.77,2930.21,6.56,2923.66,-1.38,4.47,4.64,-0.87,-1.25,0.88,3.36,2.06,1.93,0.49,0.56,0.13
66,48.46,0.01,99,34.38,2990.12,6.94,2983.17,-1.3,4.42,4.11,-0.84,-1.34,1.06,3.44,2.08,1.86,0.5,0.47,0.13
67,52.43,0.02,98,34.11,3064.65,7.67,3056.98,-0.44,1.15,1.18,-0.22,-0.5,0.28,2.76,1.64,2.33,0.46,0.42,0.16
68,40.58,0.03,97,16.05,3111.47,5.99,3105.48,-1.4,5.05,4.17,-0.91,-1.53,1.43,3.3,2.12,1.84,0.49,0.61,0.16
69,55.98,0.02,98,38.36,3182.73,7.47,3175.27,-0.53,1.42,0.86,-0.26,-0.48,0.31,2.76,1.47,2.49,0.46,0.36,0.14
70,53.83,0.03,97,28.45,3207.4,7.13,3200.27,-0.94,2.93,3.12,-0.58,-0.9,0.53,3.16,1.63,2.2,0.47,0.35,0.12
71,48.1,0.03,97,16.47,3213.42,3.95,3209.46,-0.59,1.46,0.96,-0.3,-0.43,0.3,2.95,1.55,2.42,0.47,0.47,0.12
72,55.99,0.03,97,26.68,3262.18,5.6,3256.58,-0.7,2.01,1.35,-0.39,-0.63,0.52,2.86,1.75,2.22,0.46,0.32,0.13
73,42.18,0.03,97,5.98,3461.31,3.19,3458.12,-1.21,4.43,3.41,-0.76,-1.35,1.09,3.24,1.91,1.75,0.49,0.56,0.16
74,54.53,0.01,99,14.71,3375.86,5.78,3370.08,-1.06,3.53,3.87,-0.66,-1.06,0.81,3.1,1.94,2.03,0.49,0.38,0.13
75,55.6,0.03,97,40.89,3471.41,6.79,3464.62,-0.71,2.23,1.84,-0.41,-0.76,0.38,3.02,1.62,2.12,0.47,0.31,0.13
76,45.94,0.04,96,10.8,3488.96,5.63,3483.33,-0.77,2.12,1.68,-0.44,-0.62,0.37,3.12,1.68,2.35,0.48,0.46,0.13
77,43.46,0.01,99,37.48,3437.14,7.12,3430.02,-0.73,1.87,1.26,-0.39,-0.47,0.45,2.78,1.58,2.42,0.47,0.62,0.14
78,46.15,0.03,97,28.7,3584.62,7.73,3576.89,-0.99,3.47,2.91,-0.64,-1.16,1.0,3.08,1.8,2.13,0.47,0.51,0.13
79,44.69,0.02,98,15.84,3672.1,5.41,3666.69,-0.6,1.98,2.04,-0.35,-0.79,0.5,2.97,1.65,2.18,0.47,0.58,0.13
80,51.97,0.02,98,32.01,3719.1,6.69,3712.41,-0.91,3.0,3.1,-0.55,-0.97,0.65,3.04,1.93,2.04,0.48,0.37,0.15
81,49.51,0.03,97,18.58,3748.67,4.86,3743.81,-0.45,1.16,1.86,-0.24,-0.53,0.27,2.94,1.72,2.58,0.47,0.4,0.13
