episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,26.6,0.15,85,11.13,29.98,5.44,24.54,-0.71,1.95,1.55,-0.41,-0.6,0.47,2.44,2.18,1.96,0.49,0.49,0.12
2,17.69,0.19,81,22.74,71.36,5.7,65.65,-1.3,4.75,2.88,-0.83,-1.46,1.29,2.57,2.31,1.67,0.49,0.58,0.12
3,6.77,0.28,72,10.22,105.03,3.72,101.31,-0.79,2.7,2.7,-0.5,-1.01,0.6,2.53,2.19,2.11,0.5,0.54,0.12
4,19.5,0.21,79,29.48,154.34,7.55,146.78,-0.7,1.86,1.72,-0.39,-0.57,0.36,2.58,2.18,2.19,0.49,0.5,0.12
5,16.26,0.25,75,25.6,187.58,6.25,181.33,-1.1,3.66,3.72,-0.69,-1.13,0.73,2.24,2.05,1.99,0.49,0.4,0.12
6,13.35,0.21,79,21.82,223.54,5.66,217.87,-1.45,5.31,3.86,-0.93,-1.57,1.47,2.22,2.37,1.61,0.49,0.62,0.12
7,12.34,0.25,75,13.69,263.32,4.36,258.96,-0.95,3.45,2.13,-0.57,-1.1,1.1,2.68,2.09,1.91,0.48,0.5,0.13
8,18.92,0.18,82,23.63,295.04,5.26,289.78,-1.35,4.91,4.19,-0.86,-1.47,1.24,2.37,2.19,1.73,0.5,0.6,0.13
9,8.48,0.3,70,29.39,341.69,6.23,335.46,-0.42,1.05,1.81,-0.22,-0.51,0.2,2.06,1.53,2.39,0.43,0.49,0.12
10,17.43,0.2,80,47.6,382.18,9.23,372.95,-0.48,1.42,2.28,-0.3,-0.69,0.46,2.36,1.74,2.3,0.45,0.61,0.14
11,16.17,0.24,76,54.74,415.2,9.57,405.63,-0.61,1.51,2.01,-0.33,-0.48,0.22,2.41,1.91,2.26,0.48,0.4,0.14
12,28.83,0.2,80,5.7,445.05,3.08,441.98,-0.81,2.6,2.04,-0.47,-0.82,0.55,2.56,1.94,2.04,0.47,0.31,0.12
13,15.35,0.21,79,12.33,491.01,4.56,486.46,-0.43,1.44,1.1,-0.22,-0.63,0.48,2.29,1.78,2.18,0.44,0.62,0.12
14,11.78,0.24,76,16.47,529.33,6.38,522.95,-0.75,1.87,1.36,-0.39,-0.48,0.37,2.58,1.84,2.25,0.47,0.62,0.12
15,1.18,0.31,69,22.17,573.14,7.08,566.06,-1.45,4.93,3.92,-0.91,-1.37,1.22,2.25,2.17,1.55,0.49,0.58,0.13
16,9.6,0.2,80,17.1,606.92,6.94,599.98,-2.01,7.41,5.75,-1.32,-2.09,1.69,2.28,2.45,1.31,0.51,0.75,0.12
17,16.98,0.21,79,9.54,648.9,3.99,644.91,-1.13,3.65,3.43,-0.7,-1.05,0.81,2.06,2.43,1.78,0.51,0.5,0.17
18,18.02,0.18,82,17.49,690.73,5.78,684.95,-0.55,1.17,0.28,-0.25,-0.28,0.27,2.37,1.89,2.15,0.47,0.67,0.14
19,11.15,0.25,75,15.68,722.83,6.11,716.72,-0.89,3.14,3.09,-0.57,-1.1,0.76,2.57,2.23,1.96,0.49,0.51,0.11
20,37.88,0.12,88,21.36,767.09,6.77,760.32,-0.45,1.27,1.14,-0.24,-0.54,0.32,2.62,1.96,2.24,0.47,0.4,0.13
21,28.55,0.18,82,23.21,814.29,6.7,807.59,-0.51,1.37,1.22,-0.28,-0.54,0.39,2.27,1.76,2.13,0.44,0.35,0.85
22,47.89,0.06,94,2.43,855.67,1.71,853.96,-0.98,3.27,3.09,-0.61,-1.03,0.85,2.5,2.14,2.02,0.48,0.38,0.14
23,33.68,0.09,91,27.91,890.17,7.51,882.66,-0.65,2.18,2.04,-0.38,-0.84,0.51,2.47,1.94,2.2,0.48,0.57,0.14
24,43.51,0.09,91,33.67,948.36,7.17,941.19,-0.59,1.78,1.42,-0.32,-0.64,0.29,2.41,2.01,2.24,0.48,0.35,0.13
25,43.4,0.09,91,35.52,991.79,8.6,983.19,-0.49,1.35,1.62,-0.27,-0.56,0.15,2.4,1.74,2.15,0.45,0.4,0.14
26,28.68,0.09,91,3.91,1028.66,2.62,1026.04,-1.55,5.57,5.42,-1.01,-1.68,1.2,2.7,2.21,1.68,0.51,0.65,0.12
27,49.09,0.07,93,16.34,1072.63,6.33,1066.3,-0.78,2.39,2.01,-0.46,-0.78,0.49,2.3,2.03,2.16,0.48,0.29,0.15
28,26.24,0.18,82,35.28,1150.94,7.6,1143.34,-0.89,3.05,2.31,-0.54,-1.0,0.85,2.49,2.01,1.89,0.48,0.43,0.12
29,37.88,0.07,93,18.51,1180.86,7.12,1173.74,-0.16,-0.3,-0.08,0.01,0.03,-0.21,2.57,1.83,2.59,0.46,0.57,0.14
30,30.86,0.09,91,28.99,1212.67,6.54,1206.13,-1.51,5.51,4.73,-0.98,-1.63,1.3,2.41,2.34,1.67,0.5,0.64,0.14
31,39.66,0.07,93,28.95,1262.81,7.05,1255.76,-0.04,-0.49,-0.02,0.08,-0.03,-0.16,2.63,1.73,2.61,0.47,0.54,0.13
32,28.64,0.12,88,36.6,1329.65,8.31,1321.34,-0.8,2.07,2.31,-0.45,-0.57,0.49,2.35,1.86,2.11,0.48,0.6,0.17
33,27.7,0.13,87,57.75,1365.71,9.71,1356.0,0.02,-0.58,0.04,0.09,-0.07,-0.14,2.41,1.64,2.39,0.44,0.61,0.13
34,31.57,0.05,95,3.83,1405.53,2.54,1402.99,-0.27,-0.05,-0.02,-0.07,0.06,-0.12,2.58,1.99,2.21,0.48,0.75,0.13
35,46.71,0.06,94,25.74,1451.72,6.53,1445.19,-0.56,1.56,2.04,-0.32,-0.65,0.41,2.36,1.9,2.27,0.47,0.41,0.15
36,37.11,0.14,86,26.51,1480.06,6.03,1474.02,-0.67,2.11,1.57,-0.38,-0.72,0.6,2.42,1.99,2.07,0.47,0.33,0.12
37,28.61,0.12,88,32.36,1543.04,8.4,1534.64,0.04,-0.61,0.02,0.15,-0.02,-0.23,2.44,1.28,2.62,0.43,0.63,0.12
38,55.35,0.03,97,6.24,1584.92,3.35,1581.57,-0.73,2.25,2.35,-0.42,-0.74,0.41,2.43,1.92,2.07,0.47,0.29,0.12
39,46.34,0.02,98,15.39,1634.45,5.03,1629.43,-0.62,1.55,1.72,-0.33,-0.47,0.36,2.53,2.07,2.17,0.49,0.48,0.13
40,40.94,0.06,94,9.98,1666.47,3.36,1663.11,-1.03,3.59,3.18,-0.66,-1.18,0.86,2.49,1.86,1.88,0.45,0.52,0.13
41,34.99,0.04,96,13.99,1715.89,4.41,1711.48,-0.47,0.82,0.56,-0.2,-0.17,0.19,2.56,1.97,2.27,0.48,0.69,0.82
42,40.99,0.03,97,8.04,1773.53,4.58,1768.95,-1.45,5.23,4.05,-0.94,-1.57,1.33,2.63,2.16,1.66,0.49,0.62,0.14
43,52.47,0.04,96,38.82,1824.71,7.88,1816.83,-0.54,1.46,1.18,-0.29,-0.53,0.43,2.52,1.96,2.21,0.47,0.33,0.13
44,34.39,0.03,97,21.28,1902.75,6.42,1896.33,-1.84,6.71,5.6,-1.21,-1.92,1.78,2.58,2.29,1.44,0.5,0.71,0.12
45,52.7,0.02,98,41.8,1911.13,8.42,1902.71,-1.19,4.13,3.31,-0.73,-1.17,0.95,2.52,2.1,1.78,0.48,0.43,0.14
46,55.16,0.03,97,9.76,1988.79,5.35,1983.44,-0.68,2.06,1.78,-0.41,-0.72,0.41,2.22,2.06,1.93,0.47,0.29,0.13
47,48.37,0.02,98,34.37,2048.4,6.79,2041.61,-0.24,0.41,0.79,-0.08,-0.31,0.24,2.28,1.63,2.48,0.45,0.5,0.13
48,29.98,0.05,95,45.56,2082.52,8.56,2073.96,-2.02,7.34,6.75,-1.35,-2.1,1.41,2.0,2.45,1.38,0.51,0.75,0.13
49,47.81,0.01,99,19.19,2136.71,6.37,2130.34,-0.07,-0.52,0.02,0.04,-0.06,-0.09,2.38,1.54,2.48,0.44,0.54,0.15
50,50.23,0.04,96,11.81,2184.61,3.91,2180.71,-0.58,1.72,2.04,-0.34,-0.68,0.31,2.33,2.07,2.21,0.48,0.35,0.13
