episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,35.43,0.27,73,10.12,25.29,5.01,20.27,0.57,0.33,0.47,0.54,-0.18,0.7,2.25,1.42,1.96,5.63,0.12,0.3
2,26.33,0.25,75,20.88,24.83,5.01,19.81,0.79,0.08,-0.14,0.74,0.69,-0.2,2.15,1.35,1.47,4.96,0.03,0.38
3,48.83,0.2,80,9.8,24.7,3.6,21.1,0.88,0.09,-0.2,0.86,1.06,-0.39,2.08,1.31,1.19,4.58,0.04,0.41
4,32.33,0.18,82,25.33,31.03,7.08,23.95,0.31,0.61,1.84,0.33,-1.0,1.33,3.08,2.38,2.9,8.37,0.18,0.32
5,12.86,0.26,74,30.92,27.01,6.79,20.22,0.67,0.26,0.14,0.66,0.31,0.2,2.54,1.8,1.96,6.3,0.11,0.33
6,46.65,0.11,89,23.19,29.89,5.73,24.16,0.18,0.7,2.34,0.2,-1.48,1.56,3.22,2.65,3.26,9.14,0.1,0.32
7,38.97,0.23,77,13.3,27.23,4.24,22.99,0.53,0.4,0.94,0.52,-0.22,0.61,2.88,2.09,2.42,7.39,0.2,0.32
8,45.63,0.13,87,21.54,28.16,5.3,22.85,0.46,0.3,1.25,0.39,-0.57,0.68,2.23,1.53,2.22,5.98,0.04,0.34
9,33.17,0.19,81,23.42,29.96,5.22,24.74,0.55,0.24,0.94,0.48,-0.25,0.52,1.78,1.04,1.69,4.51,0.23,0.3
10,6.33,0.15,85,48.19,31.52,9.26,22.26,0.35,0.51,1.89,0.33,-0.97,1.17,2.39,1.64,2.51,6.53,0.01,0.33
11,-6.79,0.2,80,53.6,31.64,9.51,22.12,0.41,0.54,1.64,0.43,-0.61,1.04,2.86,2.09,2.5,7.45,0.13,0.28
12,50.7,0.21,79,6.82,26.24,3.56,22.68,0.74,0.05,0.03,0.64,0.33,0.05,1.56,0.78,1.52,3.86,0.17,0.33
13,47.08,0.2,80,11.18,26.48,4.3,22.18,0.69,0.07,-0.14,0.63,0.4,-0.15,2.01,1.36,1.48,4.85,0.12,0.35
14,25.9,0.28,72,16.83,25.95,6.31,19.64,0.8,0.07,-0.14,0.75,0.73,-0.2,1.72,0.86,1.11,3.69,0.1,0.28
15,35.89,0.18,82,22.6,29.66,7.03,22.63,0.5,0.27,0.59,0.43,-0.45,0.62,2.11,1.51,2.12,5.74,0.13,0.3
16,50.35,0.12,88,19.36,30.85,7.28,23.57,0.38,0.45,2.13,0.34,-0.91,1.01,2.38,1.72,2.46,6.54,0.08,0.33
17,47.6,0.19,81,12.2,27.24,4.7,22.54,0.49,0.38,0.99,0.47,-0.37,0.74,2.7,2.06,2.35,7.11,0.14,0.33
18,28.4,0.23,77,21.95,28.49,7.01,21.48,0.49,0.34,1.48,0.46,-0.38,0.6,2.43,1.69,2.29,6.4,0.13,0.36
19,36.87,0.21,79,17.85,28.23,6.51,21.72,0.69,0.23,0.64,0.66,0.3,0.21,2.1,1.38,1.7,5.18,0.12,0.39
20,39.14,0.18,82,20.1,28.22,6.51,21.71,0.46,0.26,0.78,0.39,-0.48,0.61,2.92,2.49,2.63,8.04,0.05,0.34
21,17.86,0.27,73,25.29,28.94,6.83,22.11,0.74,0.06,-0.09,0.67,0.48,-0.07,1.89,1.18,1.41,4.48,0.2,1.74
22,69.73,0.14,86,2.66,27.44,1.83,25.6,0.62,0.2,0.42,0.56,0.04,0.29,2.02,1.31,1.73,5.07,0.19,0.24
23,27.06,0.19,81,28.17,30.61,7.57,23.04,0.58,0.45,0.77,0.61,-0.01,0.73,2.65,1.94,2.21,6.8,0.14,0.18
24,26.0,0.14,86,34.7,30.06,7.15,22.91,0.18,0.73,2.1,0.2,-1.53,1.76,2.94,2.27,3.0,8.21,0.08,0.19
25,25.86,0.13,87,35.86,31.45,8.62,22.83,0.71,0.06,-0.08,0.62,0.35,-0.08,2.13,1.54,1.63,5.3,0.03,0.28
26,74.87,0.11,89,3.21,26.99,2.21,24.79,0.63,0.05,0.05,0.52,0.06,0.06,2.01,1.38,1.79,5.18,0.14,0.27
27,59.59,0.09,91,16.52,35.46,6.29,29.16,0.24,0.61,2.33,0.24,-1.26,1.41,3.0,2.47,2.88,8.35,0.27,0.23
28,28.95,0.19,81,26.7,34.89,6.72,28.17,0.15,0.76,2.25,0.18,-1.54,1.72,3.21,2.59,3.15,8.95,0.31,0.18
29,42.59,0.16,84,20.06,33.54,7.42,26.12,0.49,0.32,1.42,0.43,-0.54,0.69,2.05,1.36,2.12,5.52,0.21,0.2
30,40.52,0.13,87,25.24,30.12,6.07,24.05,0.71,0.05,-0.06,0.62,0.28,-0.03,1.95,1.3,1.69,4.94,0.13,0.21
