episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,46.92,0.21,79,10.8,27.14,5.29,21.85,0.46,0.55,1.45,0.49,-0.45,0.97,2.62,1.96,2.16,6.75,0.13,0.27
2,35.07,0.23,77,24.34,26.35,5.68,20.68,0.75,0.06,-0.09,0.68,0.48,-0.06,1.86,1.13,1.4,4.39,0.08,0.27
3,56.19,0.16,84,10.74,27.46,3.77,23.69,0.55,0.33,1.01,0.52,-0.25,0.5,2.39,1.79,2.17,6.34,0.14,0.33
4,18.77,0.31,69,27.43,29.8,7.68,22.12,0.41,0.5,2.07,0.42,-0.62,0.78,2.87,2.03,2.46,7.36,0.25,0.4
5,36.56,0.21,79,27.27,27.33,6.44,20.89,0.64,0.32,0.68,0.63,0.13,0.36,2.34,1.51,1.95,5.8,0.04,0.38
6,22.89,0.31,69,21.57,24.29,5.65,18.64,0.77,0.07,-0.11,0.7,0.6,-0.08,1.86,1.32,1.48,4.65,0.08,0.33
7,34.91,0.27,73,12.93,24.91,4.12,20.79,0.78,0.07,-0.11,0.72,0.64,-0.23,2.1,1.3,1.52,4.92,0.16,0.33
8,33.89,0.25,75,20.8,25.09,5.22,19.87,0.51,0.26,1.1,0.45,-0.32,0.56,1.95,1.23,1.69,4.87,0.04,0.27
9,43.3,0.15,85,31.09,32.44,6.51,25.93,0.37,0.64,2.03,0.41,-0.79,1.31,2.91,2.24,2.65,7.79,0.22,0.17
10,27.79,0.18,82,47.61,30.96,9.23,21.73,0.59,0.34,1.11,0.59,0.02,0.44,2.57,1.74,1.9,6.22,0.06,0.26
11,23.01,0.18,82,54.63,32.0,9.56,22.44,0.61,0.27,0.58,0.57,-0.02,0.67,2.02,1.34,1.71,5.07,0.12,0.33
12,48.8,0.22,78,5.74,23.86,3.09,20.77,0.82,0.07,-0.11,0.77,0.74,-0.12,1.69,0.81,1.19,3.69,0.06,0.32
13,62.65,0.12,88,11.95,28.05,4.39,23.66,0.27,0.73,2.62,0.32,-1.15,1.42,3.07,2.31,2.84,8.22,0.1,0.35
14,42.24,0.22,78,15.38,27.0,5.97,21.03,0.71,0.07,-0.09,0.64,0.44,-0.09,1.9,1.26,1.53,4.68,0.09,0.33
15,36.45,0.22,78,23.28,31.85,7.38,24.46,0.42,0.38,1.34,0.36,-0.77,0.95,2.31,1.72,2.42,6.45,0.24,0.32
