episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,44.01,0.22,78,11.65,29.93,5.67,24.26,0.62,0.1,0.25,0.52,-0.05,0.17,1.76,1.03,1.6,4.38,0.22,0.22
2,51.41,0.16,84,17.79,27.89,4.39,23.5,0.65,0.04,0.1,0.53,0.03,0.1,1.94,1.39,1.93,5.26,0.14,0.22
3,52.83,0.18,82,10.76,25.56,3.83,21.73,0.54,0.32,0.65,0.51,-0.22,0.61,2.34,1.54,1.89,5.77,0.06,0.29
4,36.23,0.19,81,31.93,31.4,7.62,23.78,0.66,0.17,0.44,0.59,0.11,0.24,1.73,0.94,1.73,4.39,0.19,0.4
5,40.09,0.18,82,29.41,28.61,6.66,21.95,0.35,0.5,1.59,0.31,-1.02,1.21,2.46,1.79,2.54,6.79,0.08,0.35
6,43.47,0.19,81,21.78,27.71,5.83,21.88,0.41,0.53,2.0,0.43,-0.63,0.98,2.98,2.27,2.58,7.83,0.1,0.33
7,44.12,0.23,77,10.16,24.25,3.5,20.75,0.76,0.08,-0.11,0.71,0.66,-0.24,2.36,1.65,1.65,5.66,0.08,0.32
8,37.92,0.21,79,24.91,27.93,5.83,22.1,0.46,0.47,1.2,0.46,-0.5,1.12,2.39,1.7,2.16,6.25,0.13,0.31
9,28.75,0.24,76,31.05,29.16,6.05,23.11,0.64,0.17,0.46,0.59,0.23,0.07,2.41,1.72,1.8,5.93,0.22,0.32
10,19.37,0.23,77,48.62,30.99,9.28,21.71,0.68,0.06,-0.04,0.6,0.32,-0.03,2.04,1.42,1.58,5.04,0.15,0.31
11,14.08,0.24,76,55.16,29.9,9.59,20.32,0.68,0.06,-0.04,0.6,0.32,-0.13,2.04,1.4,1.62,5.05,0.07,0.32
12,42.73,0.25,75,6.31,23.92,3.33,20.59,0.55,0.29,0.5,0.52,-0.12,0.59,2.65,1.97,2.13,6.76,0.12,0.35
13,48.05,0.2,80,12.2,26.31,4.38,21.92,0.87,0.08,-0.13,0.83,0.93,-0.26,2.05,1.11,1.38,4.54,0.11,0.33
14,45.26,0.2,80,16.2,27.61,6.11,21.5,0.01,0.98,2.67,0.08,-2.07,2.59,3.3,2.8,3.36,9.46,0.09,0.31
15,27.36,0.27,73,24.67,29.19,7.36,21.84,0.26,0.66,2.13,0.28,-1.2,1.59,2.9,2.37,2.81,8.08,0.21,0.3
16,53.49,0.14,86,19.26,30.42,7.31,23.12,0.62,0.05,0.01,0.51,0.04,-0.02,1.94,1.27,1.91,5.12,0.09,0.32
17,58.49,0.14,86,12.28,29.27,4.38,24.88,0.35,0.66,2.14,0.39,-0.85,1.23,3.04,2.2,2.71,7.94,0.19,0.31
18,53.08,0.14,86,19.98,30.01,6.62,23.4,0.38,0.46,0.97,0.34,-0.93,1.26,2.24,1.63,2.33,6.2,0.1,0.32
19,49.1,0.17,83,18.05,29.57,6.83,22.75,0.51,0.32,0.93,0.47,-0.36,0.65,2.61,1.83,2.28,6.72,0.1,0.32
20,33.22,0.25,75,21.33,27.09,6.93,20.16,0.33,0.6,1.96,0.35,-0.88,1.11,2.84,2.15,2.6,7.59,0.08,0.32
21,43.92,0.18,82,21.61,35.01,6.57,28.44,0.35,0.5,1.59,0.32,-1.0,1.36,2.29,1.66,2.45,6.4,0.32,1.95
22,77.23,0.08,92,2.41,27.08,1.71,25.37,0.58,0.36,1.13,0.57,-0.06,0.55,2.25,1.42,1.9,5.58,0.13,0.29
23,44.28,0.16,84,27.57,30.88,7.43,23.45,0.62,0.05,0.08,0.52,0.04,0.07,2.01,1.39,1.87,5.27,0.14,0.29
24,45.44,0.13,87,33.38,30.82,7.1,23.72,0.4,0.56,2.06,0.42,-0.7,1.09,2.71,2.01,2.52,7.24,0.11,0.28
25,50.37,0.09,91,35.16,32.93,8.58,24.35,0.64,0.31,0.87,0.63,0.12,0.3,2.54,1.65,2.04,6.23,0.09,0.29
26,71.18,0.11,89,3.15,25.92,2.17,23.75,0.63,0.31,1.24,0.62,0.1,0.4,2.33,1.46,1.81,5.6,0.08,0.26
27,60.89,0.11,89,15.46,33.39,6.27,27.12,0.81,0.16,0.15,0.79,0.74,-0.05,2.08,1.2,1.44,4.72,0.22,0.26
28,41.4,0.17,83,29.23,31.22,6.4,24.82,0.36,0.47,1.03,0.33,-0.91,1.4,2.34,1.76,2.34,6.43,0.21,0.25
29,59.61,0.1,90,19.66,33.79,7.17,26.62,0.71,0.07,-0.05,0.64,0.46,-0.13,2.33,1.61,1.78,5.72,0.19,0.18
30,49.97,0.15,85,21.61,31.14,5.49,25.65,0.64,0.07,-0.05,0.56,0.22,-0.16,2.21,1.42,2.0,5.64,0.22,0.18
