episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,31.65,0.27,73,9.79,25.56,4.88,20.68,0.74,0.06,-0.1,0.67,0.49,-0.07,1.71,1.03,1.26,4.0,0.15,0.13
2,35.55,0.25,75,16.4,27.02,4.78,22.24,0.34,0.49,1.1,0.32,-0.98,1.26,2.49,1.88,2.57,6.95,0.19,0.12
3,42.55,0.22,78,9,25.1,3.46,21.64,0.12,0.8,2.18,0.16,-1.65,1.89,3.24,2.56,3.26,9.06,0.13,0.12
4,42.09,0.2,80,28.86,33.26,7.81,25.45,0.41,0.37,1.11,0.36,-0.7,0.73,2.48,1.82,2.38,6.68,0.25,0.13
5,34.28,0.27,73,24.16,25.75,6.1,19.64,0.34,0.49,1.41,0.32,-0.96,1.24,2.53,1.99,2.49,7.01,0.08,0.12
6,48.43,0.2,80,23.4,27.62,6.0,21.62,0.28,0.72,1.91,0.33,-1.1,1.48,3.08,2.33,2.8,8.2,0.09,0.12
7,42.32,0.22,78,12,27.06,3.94,23.13,0.61,0.14,0.28,0.52,-0.08,0.32,2.05,1.42,1.82,5.3,0.19,0.12
8,46.67,0.21,79,19.75,25.85,4.76,21.09,0.36,0.5,1.24,0.33,-0.96,1.29,2.39,1.68,2.4,6.48,0.07,0.13
9,55.05,0.15,85,26.76,29.08,5.55,23.53,0.73,0.07,-0.1,0.67,0.49,-0.15,2.08,1.35,1.54,4.98,0.13,0.14
10,53.06,0.17,83,48.58,31.37,9.28,22.1,0.65,0.28,0.37,0.64,0.26,0.37,2.41,1.68,1.81,5.89,0.07,0.12
11,49.98,0.18,82,57.37,32.47,9.69,22.78,0.47,0.25,0.48,0.41,-0.38,0.47,2.55,1.92,2.22,6.68,0.13,0.12
12,54.2,0.16,84,5.86,27.02,3.14,23.88,0.65,0.2,0.33,0.6,0.19,0.27,2.14,1.48,1.62,5.24,0.17,0.16
13,47.76,0.2,80,11.55,26.06,4.28,21.78,0.65,0.32,0.76,0.65,0.18,0.36,2.48,1.55,1.94,5.96,0.11,0.12
14,42.3,0.24,76,14.68,27.13,6.05,21.08,0.44,0.57,1.5,0.48,-0.51,1.04,2.72,2.07,2.32,7.1,0.12,0.12
15,23.96,0.31,69,23.09,26.81,7.22,19.59,0.62,0.05,-0.08,0.53,0.1,-0.06,1.86,1.14,1.52,4.52,0.13,0.12
16,60.58,0.13,87,18.11,31.31,7.01,24.3,0.65,0.18,0.55,0.59,0.09,0.31,1.8,1.08,1.74,4.62,0.14,0.12
17,51.23,0.19,81,9.83,25.75,3.94,21.8,0.27,0.59,1.3,0.27,-1.17,1.37,2.68,1.94,2.64,7.26,0.09,0.12
18,45.56,0.21,79,18.28,27.5,5.96,21.54,0.43,0.51,0.97,0.44,-0.57,0.97,2.66,2.14,2.35,7.15,0.1,0.12
19,43.95,0.22,78,17.82,27.55,6.63,20.92,0.54,0.32,0.91,0.5,-0.25,0.69,2.22,1.6,1.97,5.8,0.08,0.12
20,47.95,0.2,80,20.55,28.55,6.78,21.78,0.51,0.33,1.05,0.49,-0.23,0.51,2.55,1.79,2.17,6.51,0.11,0.14
21,45.52,0.17,83,27.4,34.72,7.25,27.47,0.43,0.33,0.87,0.37,-0.62,0.64,2.84,2.33,2.63,7.8,0.24,0.69
22,65.38,0.1,90,2.43,26.56,1.72,24.84,0.49,0.3,1.37,0.42,-0.56,0.71,1.92,1.27,2.01,5.2,0.11,0.13
23,59.41,0.12,88,27.42,31.91,7.39,24.52,0.54,0.31,1.03,0.5,-0.22,0.46,2.66,1.9,2.28,6.84,0.14,0.18
24,67.96,0.09,91,38.81,31.6,7.58,24.02,0.31,0.51,1.4,0.3,-0.97,1.11,2.81,2.26,2.63,7.7,0.06,0.15
25,78.55,0.04,96,36.67,33.85,8.66,25.19,0.41,0.51,1.48,0.41,-0.7,1.09,2.45,1.78,2.34,6.57,0.05,0.18
26,68.4,0.11,89,3.55,26.02,2.4,23.62,0.69,0.26,0.59,0.67,0.28,0.29,2.22,1.43,1.7,5.35,0.07,0.2
27,49.62,0.15,85,19.54,35.75,6.76,28.99,0.53,0.23,0.26,0.46,-0.3,0.6,2.38,1.76,2.24,6.38,0.32,0.19
28,58.66,0.1,90,32.6,36.72,6.97,29.76,0.64,0.19,0.37,0.6,0.18,0.22,2.36,1.78,1.98,6.11,0.28,0.19
29,54.05,0.13,87,21.21,35.25,7.51,27.75,0.84,0.14,-0.1,0.81,0.84,-0.14,2.14,1.28,1.34,4.76,0.26,0.2
