episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,37.26,0.22,78,9.62,27.68,4.81,22.87,0.46,0.4,1.52,0.44,-0.48,0.62,2.76,1.92,2.49,7.17,0.19,0.29
2,40.87,0.17,83,25.04,27.93,5.49,22.43,0.59,0.37,1.18,0.58,-0.04,0.52,2.33,1.58,1.86,5.76,0.09,0.28
3,42.57,0.19,81,13.23,26.65,4.35,22.3,0.52,0.5,1.29,0.55,-0.23,0.8,2.78,1.99,2.3,7.06,0.11,0.32
4,19.14,0.28,72,33.21,30.26,7.84,22.42,0.55,0.36,0.32,0.55,-0.09,0.63,2.78,1.96,2.24,6.97,0.24,0.33
5,28.7,0.23,77,30.03,28.74,6.84,21.9,0.6,0.3,0.74,0.58,-0.02,0.45,2.1,1.31,1.82,5.23,0.16,0.29
6,37.11,0.21,79,19.85,26.63,5.57,21.06,0.37,0.47,1.38,0.33,-0.93,1.17,2.39,1.71,2.34,6.44,0.06,0.17
7,38.26,0.21,79,12.92,26.94,4.13,22.81,0.54,0.39,1.09,0.53,-0.25,0.67,2.39,1.67,2.0,6.06,0.18,0.27
8,39.95,0.2,80,14.7,27.23,4.01,23.22,0.39,0.4,1.28,0.35,-0.74,0.97,2.52,1.94,2.44,6.9,0.18,0.3
9,38.03,0.2,80,27.48,29.32,5.99,23.32,0.26,0.61,1.49,0.26,-1.22,1.4,2.98,2.41,2.85,8.24,0.19,0.33
10,38.47,0.15,85,45.18,32.62,9.12,23.51,0.37,0.56,2.17,0.38,-0.84,1.19,2.65,1.96,2.55,7.16,0.12,0.33
11,16.8,0.23,77,57.77,30.95,9.71,21.25,0.75,0.05,-0.02,0.66,0.39,-0.02,1.51,0.77,1.18,3.46,0.12,0.31
12,20.18,0.32,68,5.74,21.65,3.09,18.56,0.73,0.06,-0.03,0.65,0.38,-0.07,2.03,1.28,1.72,5.03,0.1,0.31
13,43.78,0.17,83,12.6,26.66,4.61,22.05,0.69,0.06,-0.09,0.61,0.33,-0.02,1.92,1.25,1.29,4.46,0.06,0.32
14,37.12,0.23,77,15.32,26.27,5.86,20.42,0.46,0.29,1.77,0.38,-0.58,0.57,2.69,2.05,2.64,7.38,0.05,0.25
15,28.82,0.24,76,24.29,31.13,7.58,23.55,0.41,0.36,0.7,0.37,-0.58,0.69,2.63,2.05,2.43,7.12,0.23,0.34
16,43.68,0.17,83,17.93,28.87,7.09,21.78,0.79,0.08,-0.1,0.74,0.69,-0.24,2.39,1.7,1.75,5.83,0.02,0.41
17,27.47,0.28,72,13.39,24.22,4.75,19.47,0.38,0.47,1.17,0.34,-0.91,1.15,2.29,1.6,2.36,6.25,0.08,0.36
18,41.5,0.18,82,20.76,28.46,6.61,21.85,0.45,0.3,0.87,0.4,-0.51,0.55,2.38,1.71,2.22,6.3,0.07,0.33
19,43.26,0.16,84,17.81,28.99,6.39,22.6,0.69,0.06,-0.13,0.61,0.35,-0.18,1.87,1.11,1.39,4.37,0.08,0.32
20,38.75,0.19,81,18.96,28.52,6.43,22.1,0.61,0.34,0.8,0.6,0.01,0.61,2.4,1.59,1.8,5.79,0.11,0.33
21,30.83,0.2,80,21.48,32.28,6.58,25.7,0.94,0.1,-0.25,0.95,1.32,-0.46,2.01,1.15,0.95,4.11,0.26,1.72
22,63.15,0.08,92,2.51,27.43,1.76,25.67,0.86,0.08,-0.18,0.83,0.97,-0.36,2.45,1.46,1.54,5.45,0.14,0.31
23,48.75,0.11,89,28.87,34.39,7.74,26.65,0.58,0.37,1.3,0.57,-0.08,0.57,2.29,1.66,1.82,5.78,0.21,0.27
24,50.63,0.09,91,42.37,33.14,8.1,25.03,0.49,0.46,1.4,0.49,-0.42,0.95,2.65,1.87,2.29,6.8,0.13,0.29
25,57.13,0.09,91,36.75,32.69,8.67,24.02,0.13,0.78,2.41,0.17,-1.63,1.89,3.11,2.5,3.09,8.7,0.06,0.34
26,63.43,0.07,93,3.94,28.33,2.63,25.7,0.62,0.24,0.64,0.58,0.05,0.46,2.03,1.46,1.73,5.23,0.13,0.38
27,44.4,0.13,87,18.08,34.02,6.76,27.26,0.74,0.06,-0.05,0.66,0.46,-0.1,1.97,1.2,1.55,4.71,0.23,0.26
28,37.52,0.18,82,23.87,35.81,6.45,29.37,0.52,0.28,1.04,0.47,-0.27,0.42,2.79,2.15,2.48,7.42,0.33,0.2
29,57.84,0.07,93,18.68,35.32,7.13,28.19,0.55,0.43,1.13,0.57,-0.1,0.69,2.47,1.85,1.86,6.18,0.22,0.23
30,54.04,0.09,91,25.03,31.13,6.03,25.1,0.49,0.33,1.09,0.45,-0.39,0.67,2.4,1.74,2.29,6.42,0.13,0.19
31,44.8,0.12,88,25.73,30.73,6.55,24.18,0.84,0.07,-0.09,0.79,0.8,-0.22,1.9,0.96,1.31,4.16,0.12,0.2
32,46.62,0.15,85,26.93,30.29,6.98,23.32,0.26,0.61,1.64,0.26,-1.25,1.41,2.85,2.16,2.84,7.85,0.12,0.3
33,38.8,0.12,88,55.64,33.47,9.61,23.86,0.54,0.2,0.66,0.45,-0.32,0.42,2.17,1.5,2.14,5.81,0.1,0.3
34,60.16,0.07,93,5.09,35.16,3.24,31.91,0.64,0.05,0.02,0.53,0.06,0.06,2.11,1.43,1.87,5.41,0.31,0.3
