episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,7.64,0.24,76,11.54,28.03,5.61,22.42,-1.26,4.53,3.65,-0.81,-1.41,1.25,3.08,2.17,1.86,0.49,0.57,0.14
2,9.65,0.17,83,23.54,64.95,5.29,59.66,-1.02,3.4,3.18,-0.63,-1.04,0.82,3.06,2.02,2.13,0.47,0.4,0.13
3,18.63,0.17,83,9.9,107.14,3.62,103.52,-1.19,4.17,3.53,-0.74,-1.24,1.03,3.1,2.06,1.87,0.49,0.47,0.12
4,-1.05,0.2,80,34.15,157.46,7.59,149.88,-1.55,5.8,3.6,-1.0,-1.67,1.56,3.34,2.39,1.51,0.5,0.64,0.12
5,4.03,0.2,80,26.15,185.67,6.09,179.58,-0.55,1.35,0.94,-0.28,-0.45,0.3,2.68,1.85,2.16,0.45,0.4,0.13
6,6.0,0.22,78,18.77,226.99,5.19,221.79,-0.08,-0.46,-0.04,0.05,-0.02,-0.07,2.73,1.7,2.55,0.46,0.54,0.12
7,11.33,0.21,79,12.43,265.45,4.08,261.37,-1.13,4.1,3.45,-0.72,-1.31,0.91,3.24,2.25,1.89,0.5,0.55,0.15
8,0.95,0.24,76,22.63,303.43,5.35,298.08,-1.59,5.56,4.3,-1.02,-1.55,1.45,3.3,2.28,1.62,0.51,0.62,0.19
9,-3.86,0.24,76,30.61,345.06,6.19,338.87,-1.3,4.38,3.35,-0.81,-1.21,1.08,3.47,2.4,1.59,0.5,0.55,0.27
10,-3.57,0.15,85,47.06,390.78,9.21,381.58,-0.11,-0.42,-0.03,0.01,-0.03,-0.15,2.62,1.74,2.49,0.46,0.52,0.53
