episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,48.55,0.21,79,9.96,26.01,4.92,21.09,0.13,0.79,2.43,0.17,-1.62,1.67,3.16,2.43,3.22,8.81,0.07,0.18
2,55.71,0.17,83,19.73,26.92,4.96,21.95,0.53,0.3,0.27,0.5,-0.19,0.48,2.4,1.87,2.0,6.26,0.05,0.32
3,52.51,0.19,81,11.51,25.49,3.98,21.51,0.39,0.51,1.97,0.39,-0.73,0.95,3.01,2.28,2.67,7.96,0.06,0.33
4,55.96,0.16,84,26.43,30.96,7.23,23.74,0.79,0.06,-0.03,0.71,0.54,-0.09,1.79,1.01,1.49,4.29,0.16,0.33
5,56.92,0.16,84,26.83,28.57,6.4,22.17,0.58,0.27,1.01,0.53,-0.15,0.51,1.96,1.29,1.86,5.11,0.05,0.33
6,48.21,0.21,79,23.44,26.91,5.92,20.99,0.77,0.08,-0.16,0.73,0.71,-0.29,2.29,1.53,1.61,5.43,0.06,0.34
7,41.87,0.25,75,10.39,23.67,3.56,20.11,0.68,0.36,0.58,0.7,0.33,0.41,2.56,1.71,1.77,6.04,0.08,0.32
8,52.22,0.19,81,19.06,26.23,4.8,21.43,0.62,0.32,0.37,0.63,0.18,0.33,2.33,1.52,1.72,5.57,0.05,0.33
9,40.57,0.25,75,28.83,27.28,6.05,21.23,0.29,0.54,2.34,0.27,-1.14,1.11,2.71,1.97,2.76,7.44,0.14,0.33
10,53.05,0.17,83,48.58,33.61,9.28,24.34,0.78,0.08,-0.15,0.74,0.73,-0.27,2.14,1.28,1.41,4.83,0.18,0.33
11,45.07,0.22,78,56.21,30.28,9.63,20.64,0.46,0.3,0.96,0.4,-0.53,0.69,2.46,1.88,2.19,6.54,0.04,0.32
12,46.56,0.22,78,4.56,26.28,2.59,23.69,0.62,0.23,1.26,0.57,0.0,0.28,2.23,1.5,1.99,5.72,0.22,0.27
13,52.43,0.19,81,11.19,25.7,4.22,21.48,0.65,0.04,0.07,0.54,0.07,0.07,1.67,1.07,1.72,4.46,0.06,0.17
14,53.63,0.18,82,15.17,27.43,5.9,21.54,0.73,0.31,0.44,0.75,0.53,0.19,2.43,1.67,1.7,5.79,0.02,0.18
15,55.33,0.16,84,23.33,32.52,7.43,25.1,0.36,0.56,1.81,0.36,-0.89,1.23,2.49,1.75,2.35,6.58,0.2,0.33
16,57.7,0.15,85,19.76,31.24,7.22,24.02,0.66,0.04,-0.04,0.55,0.12,-0.0,1.85,1.13,1.52,4.49,0.15,0.36
17,55.91,0.17,83,10.94,26.41,4.14,22.27,0.49,0.35,0.87,0.46,-0.38,0.64,2.31,1.72,2.22,6.25,0.08,0.28
18,49.95,0.19,81,21.6,32.09,7.15,24.94,0.5,0.34,0.76,0.46,-0.4,0.73,2.16,1.51,2.11,5.78,0.23,0.21
