episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,35.42,0.21,79,10.19,28.06,5.05,23.01,0.34,0.67,1.9,0.38,-0.91,1.47,3.0,2.2,2.56,7.76,0.18,0.34
2,46.2,0.14,86,21.19,28.84,4.89,23.95,0.41,0.37,0.9,0.37,-0.68,0.91,2.57,1.94,2.48,6.99,0.14,0.35
3,42.18,0.17,83,12.99,26.92,4.3,22.63,0.54,0.47,1.73,0.57,-0.15,0.71,2.78,1.9,2.13,6.82,0.1,0.33
4,16.56,0.28,72,27,28.47,7.44,21.03,0.47,0.34,1.61,0.41,-0.63,0.77,2.14,1.47,2.07,5.68,0.17,0.33
5,28.0,0.25,75,21.81,26.31,5.51,20.8,0.41,0.59,2.72,0.45,-0.63,0.92,2.92,2.16,2.6,7.68,0.12,0.34
6,46.48,0.14,86,18.42,28.42,5.23,23.19,0.67,0.27,0.83,0.67,0.31,0.16,2.55,1.76,1.86,6.16,0.09,0.33
7,37.14,0.19,81,10.89,26.14,3.67,22.47,0.59,0.32,0.94,0.58,0.06,0.32,2.62,1.8,2.04,6.46,0.13,0.35
8,24.62,0.27,73,22.82,24.95,5.47,19.48,0.34,0.49,2.28,0.31,-0.92,0.93,2.64,1.94,2.48,7.07,0.06,0.33
9,32.14,0.19,81,29.47,30.06,6.26,23.8,0.48,0.41,1.2,0.46,-0.49,0.88,2.36,1.62,2.28,6.26,0.19,0.34
10,35.65,0.21,79,48.61,30.14,9.28,20.86,0.32,0.53,1.27,0.31,-1.0,1.27,2.58,1.9,2.43,6.91,0.04,0.34
11,36.31,0.22,78,58.26,30.91,9.73,21.18,0.27,0.56,1.73,0.26,-1.15,1.2,3.0,2.44,2.87,8.31,0.1,0.33
12,14.99,0.28,72,5.96,24.13,3.19,20.94,0.59,0.27,0.98,0.54,-0.14,0.49,2.07,1.46,1.99,5.51,0.18,0.33
13,34.05,0.19,81,11.8,25.81,4.45,21.36,0.65,0.3,0.76,0.64,0.16,0.39,2.28,1.48,1.89,5.65,0.04,0.31
14,36.47,0.2,80,13.95,27.43,5.78,21.65,0.37,0.56,2.06,0.37,-0.87,1.26,2.62,1.96,2.45,7.04,0.1,0.28
15,38.48,0.17,83,21.96,29.3,6.87,22.43,0.46,0.32,0.86,0.4,-0.59,0.81,2.17,1.58,2.17,5.92,0.1,0.29
16,32.59,0.21,79,18.23,28.4,7.23,21.16,0.45,0.33,0.39,0.39,-0.63,0.86,2.14,1.63,2.34,6.11,0.08,0.32
17,35.16,0.19,81,10.84,26.09,4.29,21.8,0.51,0.25,0.68,0.44,-0.39,0.63,2.11,1.59,1.95,5.65,0.09,0.33
18,40.71,0.18,82,22.83,29.27,6.93,22.34,0.59,0.25,0.27,0.56,0.03,0.43,2.57,1.92,2.05,6.54,0.11,0.3
19,35.41,0.17,83,16.34,27.97,6.16,21.81,0.66,0.28,1.06,0.65,0.23,0.29,2.14,1.48,1.76,5.39,0.03,0.34
20,47.87,0.11,89,20.04,29.99,6.51,23.48,0.69,0.06,0.01,0.6,0.28,-0.07,2.1,1.47,1.86,5.44,0.05,0.34
21,14.54,0.25,75,23.08,32.84,6.97,25.87,0.8,0.06,-0.04,0.74,0.65,-0.19,2.21,1.28,1.69,5.19,0.32,1.54
22,41.23,0.14,86,2.42,30.48,1.71,28.77,0.35,0.44,1.53,0.32,-0.84,0.88,2.78,2.12,2.57,7.46,0.3,0.28
23,48.75,0.04,96,25.86,35.89,7.02,28.88,0.75,0.07,-0.09,0.69,0.57,-0.16,2.0,1.32,1.69,5.01,0.22,0.34
24,63.53,0.05,95,38.99,34.46,7.87,26.59,0.24,0.65,1.7,0.23,-1.37,1.73,2.65,2.05,2.81,7.52,0.15,0.3
25,49.93,0.09,91,33.05,33.56,8.46,25.1,0.51,0.38,1.53,0.48,-0.37,0.74,2.15,1.44,1.98,5.57,0.12,0.28
26,63.09,0.03,97,3.79,28.15,2.55,25.61,0.59,0.26,0.96,0.55,-0.06,0.34,2.43,1.64,2.01,6.08,0.06,0.29
27,54.63,0.11,89,18.16,33.27,6.62,26.65,0.31,0.66,2.6,0.34,-1.0,1.36,3.04,2.34,2.81,8.19,0.2,0.3
28,45.1,0.1,90,30.8,38.27,7.0,31.27,0.46,0.45,1.13,0.45,-0.56,0.95,2.38,1.7,2.26,6.33,0.32,0.42
29,49.41,0.08,92,20.07,35.63,7.39,28.24,0.57,0.36,0.79,0.56,-0.13,0.55,2.38,1.54,2.02,5.95,0.2,0.28
30,44.0,0.12,88,24.76,31.18,5.75,25.43,0.49,0.33,1.24,0.45,-0.41,0.56,2.52,1.74,2.24,6.5,0.18,0.3
31,56.45,0.04,96,25.29,32.91,6.79,26.12,0.52,0.23,0.52,0.44,-0.38,0.59,2.04,1.43,2.01,5.48,0.12,0.29
32,54.61,0.06,94,30.23,35.6,7.69,27.91,0.47,0.46,1.19,0.48,-0.42,0.88,2.7,2.08,2.27,7.05,0.21,0.29
33,54.98,0.04,96,56,34.9,9.62,25.27,0.82,0.06,-0.08,0.75,0.68,-0.14,1.88,1.06,1.38,4.33,0.06,0.31
34,51.46,0.08,92,4.52,28.88,2.94,25.93,0.61,0.23,0.26,0.57,0.07,0.32,2.33,1.46,1.83,5.61,0.16,0.33
35,57.72,0.06,94,27.45,32.04,6.66,25.38,0.51,0.51,1.21,0.55,-0.26,0.83,2.73,1.94,2.29,6.96,0.1,0.4
36,50.56,0.1,90,27.36,31.33,6.26,25.07,0.29,0.56,2.07,0.28,-1.12,1.32,2.62,1.94,2.63,7.2,0.14,0.48
37,59.59,0.03,97,31.01,34.01,8.31,25.69,0.56,0.31,0.86,0.51,-0.26,0.55,2.29,1.44,2.09,5.82,0.07,0.43
38,40.87,0.13,87,6.93,29.05,3.64,25.4,0.66,0.04,-0.0,0.56,0.16,-0.02,2.06,1.51,1.77,5.33,0.18,0.52
