episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,23.96,0.34,66,11.64,26.45,5.67,20.79,0.8,0.08,-0.19,0.77,0.82,-0.22,1.89,1.21,1.09,4.2,0.22,0.31
2,43.19,0.24,76,20.08,25.23,4.73,20.5,0.89,0.09,-0.19,0.87,1.1,-0.39,2.32,1.4,1.38,5.09,0.09,0.27
3,64.46,0.12,88,11.82,28.41,4.05,24.36,0.42,0.35,1.33,0.37,-0.63,0.66,2.64,1.93,2.46,7.02,0.14,0.33
4,35.71,0.27,73,31.86,30.46,7.86,22.6,0.51,0.39,1.35,0.5,-0.28,0.6,2.59,1.9,2.14,6.63,0.23,0.32
5,58.59,0.15,85,26.54,29.06,6.22,22.85,0.19,0.81,2.27,0.25,-1.43,1.95,3.13,2.41,3.01,8.55,0.09,0.32
6,45.81,0.22,78,23.13,28.3,5.99,22.31,0.65,0.24,0.42,0.61,0.14,0.39,2.13,1.45,1.65,5.23,0.17,0.32
7,50.33,0.2,80,11.46,26.26,3.83,22.42,0.74,0.06,-0.04,0.65,0.4,-0.14,2.08,1.31,1.64,5.03,0.13,0.32
8,48.6,0.21,79,18.71,25.86,4.77,21.09,0.47,0.27,0.49,0.4,-0.51,0.66,2.54,1.99,2.43,6.96,0.07,0.32
9,55.66,0.16,84,32.52,31.7,6.67,25.02,0.45,0.37,1.37,0.39,-0.68,0.92,2.14,1.48,2.17,5.79,0.21,0.34
10,39.56,0.25,75,49.07,30.1,9.3,20.8,0.71,0.25,0.28,0.69,0.36,0.28,2.27,1.4,1.64,5.31,0.12,0.33
11,40.89,0.24,76,59.79,31.57,9.8,21.76,0.54,0.3,1.26,0.49,-0.32,0.48,2.03,1.28,1.96,5.26,0.16,0.32
12,42.48,0.24,76,7.75,27.19,3.95,23.24,0.95,0.1,-0.24,0.95,1.32,-0.44,2.26,1.21,1.16,4.63,0.21,0.32
13,52.22,0.19,81,11.01,26.24,4.39,21.85,0.48,0.29,0.51,0.42,-0.42,0.65,2.49,1.83,2.2,6.52,0.09,0.41
14,62.46,0.13,87,15.22,28.72,5.9,22.83,0.28,0.54,1.68,0.27,-1.08,1.14,2.97,2.38,2.86,8.21,0.03,0.37
15,40.43,0.25,75,22.37,27.66,6.86,20.8,0.49,0.25,0.8,0.41,-0.47,0.65,2.31,1.8,2.31,6.41,0.12,0.3
16,40.28,0.25,75,16.64,28.1,6.79,21.31,0.82,0.08,-0.06,0.77,0.75,-0.21,2.21,1.39,1.61,5.21,0.14,0.36
17,50.3,0.2,80,10.12,26.35,3.98,22.38,0.77,0.07,-0.08,0.71,0.61,-0.14,1.88,1.01,1.32,4.21,0.12,0.33
18,40.9,0.25,75,18.35,26.35,6.01,20.35,0.89,0.08,-0.17,0.86,1.03,-0.36,2.11,1.16,1.29,4.56,0.1,0.28
19,45.38,0.22,78,17.46,29.45,6.47,22.97,0.6,0.26,0.77,0.56,-0.05,0.38,2.15,1.46,1.91,5.53,0.2,0.33
20,44.28,0.23,77,22.08,27.38,6.94,20.44,0.62,0.32,0.39,0.62,0.15,0.34,2.48,1.74,1.84,6.06,0.06,0.34
21,41.48,0.24,76,25.45,29.93,6.86,23.08,0.43,0.37,1.31,0.39,-0.65,0.86,2.42,1.8,2.32,6.54,0.2,1.79
22,61.57,0.14,86,2.4,26.35,1.7,24.65,0.67,0.05,-0.02,0.57,0.18,-0.0,1.79,1.09,1.6,4.49,0.17,0.2
23,64.09,0.11,89,28.52,33.66,7.66,26.0,0.86,0.09,-0.2,0.84,1.02,-0.37,2.21,1.45,1.33,4.99,0.19,0.19
24,65.26,0.11,89,36.76,30.92,7.3,23.62,0.74,0.06,-0.03,0.66,0.43,-0.15,1.85,1.16,1.4,4.42,0.07,0.24
25,64.75,0.11,89,37.39,32.11,8.7,23.42,0.47,0.27,0.7,0.41,-0.45,0.5,2.71,2.17,2.43,7.3,0.05,0.23
26,65.65,0.12,88,3.36,25.59,2.3,23.3,0.81,0.07,-0.11,0.76,0.74,-0.25,2.08,1.26,1.43,4.77,0.06,0.18
27,63.44,0.11,89,19.39,35.18,6.87,28.31,0.6,0.29,1.2,0.58,0.07,0.24,2.49,1.8,1.94,6.24,0.26,0.21
