episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-15.0,0.15,85,11.73,31.48,5.69,25.79,-1.3,4.7,4.03,-0.84,-1.44,1.25,3.12,2.44,2.51,0.49,0.58,0.12
2,-13.0,0.13,87,26.28,74.16,5.67,68.48,-0.79,2.42,1.35,-0.43,-0.71,0.46,2.83,1.9,2.47,0.47,0.37,0.12
3,-20.0,0.2,80,11.5,114.12,3.95,110.18,-0.66,1.86,1.04,-0.36,-0.59,0.56,2.71,2.02,2.72,0.49,0.33,0.12
4,-23.0,0.23,77,31.9,156.38,7.73,148.65,-1.32,4.52,3.98,-0.84,-1.3,1.02,3.08,2.39,2.4,0.5,0.51,0.12
5,-22.0,0.22,78,26.82,190.12,6.19,183.92,-0.11,-0.38,0.02,0.01,-0.05,-0.11,2.15,1.58,2.7,0.44,0.52,0.12
6,-26.0,0.26,74,18.76,229.05,5.24,223.81,-0.92,3.1,2.23,-0.54,-0.93,0.76,2.76,1.88,2.69,0.47,0.36,0.12
7,-18.0,0.18,82,12.33,267.59,4.03,263.56,-1.02,3.64,2.8,-0.63,-1.19,0.81,3.07,2.29,2.34,0.48,0.52,0.15
8,-17.0,0.17,83,19.73,310.67,4.96,305.71,-1.59,5.55,4.34,-1.01,-1.53,1.42,3.2,2.54,2.35,0.5,0.62,0.12
9,-21.0,0.21,79,31.04,344.28,6.2,338.08,-0.76,2.34,2.09,-0.44,-0.72,0.37,2.92,2.18,2.42,0.49,0.31,0.12
10,-19.0,0.19,81,45.83,391.72,9.15,382.57,-0.66,1.59,1.1,-0.33,-0.37,0.3,2.44,1.99,2.84,0.48,0.64,0.15
11,-18.0,0.18,82,56.59,435.48,9.65,425.83,-0.62,1.7,1.69,-0.34,-0.53,0.18,2.62,2.06,2.49,0.48,0.39,0.14
12,-26.0,0.26,74,5.65,462.22,3.05,459.16,-1.78,6.39,4.99,-1.15,-1.8,1.67,3.28,2.8,2.2,0.51,0.68,0.14
13,-14.0,0.14,86,8.09,516.67,3.67,513.0,-0.11,-0.39,-0.02,0.01,-0.05,-0.06,2.37,1.63,2.87,0.46,0.54,0.12
14,-19.0,0.19,81,15.75,548.88,6.04,542.84,-0.58,1.48,1.3,-0.3,-0.5,0.45,2.42,1.89,2.69,0.47,0.38,0.13
15,-26.0,0.26,74,22.39,601.39,7.22,594.16,-1.2,4.38,2.82,-0.76,-1.36,1.2,3.11,2.3,2.39,0.49,0.56,0.12
16,-16.0,0.16,84,18.29,632.93,7.12,625.81,-0.08,-0.44,-0.03,0.04,-0.03,-0.17,2.49,1.86,2.99,0.48,0.5,0.12
17,-26.0,0.26,74,8.57,679.49,3.86,675.62,-0.2,-0.24,-0.1,-0.02,0.02,-0.13,2.39,1.62,2.81,0.47,0.61,0.12
18,-21.0,0.21,79,20.2,711.98,6.34,705.65,0.04,-0.58,0.01,0.14,-0.02,-0.25,2.27,1.32,2.94,0.43,0.63,0.12
19,-23.0,0.23,77,18.08,742.28,6.56,735.71,-0.59,1.87,2.19,-0.33,-0.7,0.25,2.92,2.17,2.7,0.49,0.4,0.12
