episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,40.96,0.21,79,10.99,28.58,5.39,23.19,0.79,0.06,-0.06,0.71,0.55,-0.08,1.76,0.94,1.34,4.04,0.17,0.37
2,37.57,0.22,78,14.85,26.66,3.99,22.67,0.69,0.35,0.45,0.71,0.37,0.37,2.58,1.64,1.73,5.95,0.18,0.36
3,41.63,0.24,76,9.32,23.74,3.47,20.26,0.73,0.05,0.02,0.64,0.36,0.05,1.78,1.21,1.59,4.58,0.07,0.33
4,31.35,0.24,76,30.21,29.88,7.64,22.24,0.61,0.39,0.55,0.63,0.09,0.49,2.64,1.72,1.9,6.26,0.17,0.32
5,44.63,0.19,81,25.8,29.2,6.19,23.01,0.49,0.28,0.98,0.41,-0.57,0.75,1.99,1.26,2.1,5.35,0.16,0.31
6,39.25,0.18,82,23.02,28.46,5.98,22.49,0.72,0.06,-0.01,0.63,0.37,-0.1,1.94,1.22,1.61,4.77,0.12,0.22
7,16.49,0.31,69,11.33,24.63,3.85,20.78,0.62,0.04,0.05,0.5,-0.01,0.11,1.75,1.06,1.7,4.51,0.21,0.34
8,41.06,0.22,78,21.92,26.25,5.17,21.08,0.55,0.3,0.84,0.51,-0.23,0.54,2.33,1.65,2.01,6.0,0.1,0.32
9,27.89,0.29,71,31.7,26.92,6.38,20.54,0.64,0.19,0.19,0.6,0.22,0.22,2.32,1.69,1.66,5.68,0.17,0.28
10,48.07,0.2,80,47.2,30.69,9.21,21.48,0.61,0.29,0.6,0.58,-0.02,0.55,2.08,1.4,1.78,5.25,0.08,0.34
11,28.27,0.27,73,56.99,31.56,9.67,21.89,0.57,0.25,0.67,0.51,-0.15,0.47,2.3,1.53,2.15,5.99,0.19,0.31
12,55.22,0.16,84,6.02,26.57,3.21,23.36,0.63,0.04,0.09,0.51,-0.01,0.12,1.63,0.93,1.77,4.33,0.12,0.33
13,48.81,0.21,79,13.06,25.84,4.73,21.11,0.53,0.34,0.59,0.5,-0.27,0.64,2.47,1.71,2.09,6.27,0.07,0.31
14,40.14,0.23,77,16.47,27.04,6.16,20.88,0.6,0.26,0.58,0.56,-0.04,0.4,2.19,1.4,1.66,5.26,0.1,0.16
15,38.53,0.22,78,22.28,30.41,7.18,23.23,0.61,0.37,0.56,0.61,0.02,0.63,2.55,1.62,2.06,6.23,0.2,0.15
16,45.99,0.2,80,16.4,29.02,6.83,22.2,0.48,0.24,0.67,0.43,-0.33,0.3,2.52,1.81,2.14,6.48,0.12,0.12
17,51.73,0.18,82,11.54,26.17,4.46,21.71,0.43,0.51,1.29,0.44,-0.58,1.0,2.82,2.11,2.42,7.34,0.05,0.12
18,49.63,0.19,81,20.64,27.93,6.52,21.41,0.15,0.75,2.67,0.18,-1.55,1.6,3.24,2.6,3.21,9.05,0.05,0.12
19,56.05,0.15,85,16.82,29.04,6.41,22.64,0.43,0.5,0.97,0.43,-0.62,1.2,2.37,1.69,2.2,6.26,0.07,0.14
20,42.42,0.2,80,19.5,28.01,6.34,21.68,0.59,0.26,0.75,0.56,0.04,0.29,2.44,1.69,1.81,5.94,0.09,0.12
21,46.32,0.16,84,29.76,34.25,7.25,27.0,0.77,0.06,-0.02,0.69,0.49,-0.02,1.7,0.94,1.39,4.04,0.25,0.75
22,57.49,0.14,86,2.36,24.84,1.68,23.16,0.35,0.46,2.04,0.32,-0.94,1.01,2.65,2.07,2.58,7.3,0.08,0.13
23,58.43,0.12,88,27.07,31.76,7.31,24.45,0.71,0.32,0.7,0.73,0.47,0.21,2.34,1.58,1.65,5.57,0.14,0.12
24,62.8,0.09,91,32.35,31.51,7.01,24.51,0.4,0.52,1.72,0.39,-0.77,1.17,2.55,1.87,2.48,6.9,0.1,0.13
25,60.3,0.15,85,35.58,30.91,8.6,22.31,0.25,0.76,2.33,0.3,-1.23,1.77,3.07,2.39,2.84,8.29,0.03,0.12
26,67.08,0.06,94,2.89,27.85,2.02,25.83,0.3,0.55,1.77,0.28,-1.15,1.32,2.71,2.04,2.78,7.53,0.12,0.12
27,48.44,0.15,85,15.87,33.89,6.46,27.44,0.5,0.25,0.69,0.43,-0.4,0.5,2.24,1.67,2.05,5.95,0.26,0.13
28,49.02,0.11,89,33.49,37.08,7.06,30.02,0.63,0.07,0.02,0.54,0.19,-0.08,2.55,2.1,2.15,6.8,0.3,0.13
29,50.55,0.14,86,19.81,32.71,7.22,25.49,0.63,0.37,0.93,0.64,0.12,0.53,2.67,1.92,2.09,6.69,0.19,0.14
30,62.0,0.11,89,24.12,29.82,5.73,24.09,0.63,0.22,0.36,0.59,0.11,0.31,2.39,1.52,1.86,5.78,0.1,0.14
31,72.79,0.08,92,28.13,31.68,6.9,24.78,0.36,0.53,2.43,0.36,-0.83,0.9,2.99,2.25,2.66,7.9,0.1,0.14
32,42.22,0.17,83,35.92,34.37,8.25,26.12,0.5,0.39,1.2,0.48,-0.42,0.82,2.49,1.76,2.31,6.57,0.24,0.14
33,61.27,0.12,88,58.55,33.61,9.74,23.86,0.31,0.53,1.97,0.29,-1.07,1.33,2.53,1.9,2.56,6.99,0.1,0.14
34,62.44,0.07,93,4.39,31.45,2.85,28.6,0.78,0.14,-0.08,0.75,0.69,-0.06,2.31,1.55,1.48,5.34,0.21,0.14
35,55.53,0.11,89,18.79,31.76,5.45,26.31,0.6,0.05,0.01,0.49,0.02,0.01,2.37,1.91,2.08,6.36,0.2,0.14
36,59.22,0.15,85,25.11,29.01,5.95,23.06,0.35,0.47,1.41,0.32,-0.93,1.2,2.44,1.8,2.45,6.68,0.11,0.14
37,61.96,0.13,87,32.37,31.27,8.4,22.87,0.45,0.3,0.79,0.4,-0.49,0.53,2.61,2.03,2.35,6.99,0.04,0.14
38,57.38,0.11,89,6.8,29.85,3.58,26.27,0.88,0.08,-0.13,0.85,0.98,-0.29,2.07,1.18,1.35,4.6,0.19,0.14
