episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,39.24,0.25,75,9.76,25.66,4.86,20.8,0.34,0.57,1.69,0.33,-1.01,1.33,2.51,1.95,2.67,7.12,0.13,0.25
2,38.15,0.25,75,24.11,25.94,5.67,20.27,0.53,0.22,0.46,0.45,-0.33,0.46,2.08,1.41,2.04,5.53,0.09,0.14
3,37.97,0.23,77,12.52,25.51,4.16,21.35,0.42,0.48,0.69,0.42,-0.64,1.13,2.88,2.34,2.54,7.77,0.13,0.12
4,44.25,0.22,78,28.85,29.62,7.44,22.18,0.64,0.18,0.45,0.58,0.12,0.23,2.19,1.56,1.78,5.54,0.15,0.12
5,56.61,0.14,86,28.07,29.87,6.15,23.72,0.77,0.06,-0.06,0.69,0.53,-0.05,1.91,1.38,1.55,4.84,0.13,0.12
6,41.64,0.23,77,15.32,26.64,4.9,21.74,0.75,0.05,0.0,0.66,0.43,-0.02,1.42,0.77,1.3,3.48,0.15,0.12
7,48.98,0.2,80,10.97,25.31,3.69,21.62,0.62,0.22,0.28,0.57,0.02,0.42,2.15,1.58,1.8,5.52,0.09,0.12
8,48.42,0.2,80,23.15,27.14,5.37,21.78,0.45,0.45,0.9,0.46,-0.44,0.89,2.55,1.95,2.09,6.59,0.11,0.12
9,48.56,0.19,81,26.46,28.44,5.62,22.81,0.7,0.07,-0.12,0.63,0.42,-0.1,1.91,1.25,1.41,4.57,0.14,0.12
10,55.8,0.15,85,50.07,32.31,9.35,22.96,0.77,0.08,-0.06,0.71,0.65,-0.21,1.98,1.45,1.44,4.86,0.1,0.12
11,47.21,0.21,79,56.3,30.42,9.64,20.78,0.64,0.05,0.07,0.52,0.05,0.15,1.87,1.3,1.85,5.03,0.02,0.12
12,50.05,0.19,81,5.79,24.89,3.11,21.78,0.89,0.09,-0.15,0.86,1.04,-0.34,1.96,1.09,1.24,4.28,0.08,0.12
13,52.45,0.18,82,13.59,27.63,4.9,22.73,0.95,0.1,-0.23,0.95,1.32,-0.48,2.22,1.26,1.28,4.76,0.13,0.12
14,45.1,0.21,79,13.22,28.28,5.65,22.63,0.26,0.61,1.96,0.26,-1.22,1.36,2.8,2.02,2.81,7.63,0.16,0.13
15,34.57,0.26,74,23.74,28.39,7.01,21.38,0.75,0.07,-0.12,0.69,0.56,-0.11,1.73,1.04,1.24,4.01,0.17,0.12
16,59.5,0.13,87,17.66,30.45,7.05,23.4,0.45,0.48,1.81,0.44,-0.59,1.0,2.64,1.79,2.29,6.72,0.1,0.12
17,44.45,0.22,78,13.79,26.5,4.83,21.67,0.4,0.4,1.22,0.35,-0.8,1.02,2.58,2.09,2.49,7.15,0.14,0.13
18,60.36,0.15,85,20.96,29.02,6.66,22.35,0.48,0.28,1.21,0.42,-0.48,0.48,2.26,1.48,2.18,5.92,0.04,0.12
19,53.53,0.16,84,18.83,30.5,6.76,23.74,0.61,0.05,0.07,0.5,0.02,0.13,2.13,1.57,2.07,5.77,0.15,0.12
20,54.05,0.15,85,19.58,29.57,6.32,23.25,0.48,0.35,0.7,0.43,-0.54,1.07,1.91,1.31,1.94,5.15,0.12,0.12
21,32.09,0.26,74,22.05,28.71,6.49,22.22,0.77,0.06,-0.07,0.69,0.49,-0.07,1.84,0.96,1.36,4.16,0.2,0.69
22,72.12,0.07,93,2.39,26.96,1.69,25.27,0.33,0.49,2.17,0.31,-0.98,1.1,2.6,1.95,2.5,7.05,0.12,0.13
23,59.81,0.11,89,26.43,34.19,7.15,27.03,0.86,0.08,-0.18,0.83,0.95,-0.29,2.03,1.25,1.15,4.43,0.23,0.12
24,72.67,0.05,95,37.47,33.57,7.24,26.34,0.64,0.2,0.63,0.58,0.08,0.22,2.33,1.55,2.01,5.88,0.14,0.13
25,64.7,0.1,90,36.44,33.47,8.67,24.8,0.67,0.07,-0.04,0.6,0.35,-0.15,2.46,1.78,1.92,6.16,0.13,0.13
26,58.72,0.13,87,3.86,26.75,2.59,24.16,0.75,0.05,0.04,0.66,0.42,-0.02,1.93,1.25,1.78,4.97,0.14,0.13
27,54.35,0.14,86,18.42,32.88,6.55,26.33,0.74,0.07,-0.14,0.68,0.56,-0.24,2.12,1.49,1.51,5.12,0.23,0.12
28,45.54,0.19,81,30.52,31.87,6.56,25.31,0.74,0.16,0.07,0.7,0.45,0.07,2.01,1.2,1.46,4.67,0.25,0.13
29,52.93,0.16,84,18.94,33.05,7.22,25.83,0.64,0.04,0.02,0.53,0.04,0.04,2.13,1.7,1.81,5.64,0.23,0.13
30,48.1,0.16,84,30.32,31.76,6.35,25.4,0.51,0.18,0.43,0.44,-0.22,0.3,2.44,1.83,2.11,6.38,0.22,0.12
31,69.26,0.08,92,26.39,31.79,6.98,24.8,0.64,0.27,0.43,0.62,0.18,0.27,2.46,1.74,1.85,6.04,0.1,0.12
32,63.58,0.09,91,32.33,32.53,7.52,25.01,0.43,0.59,1.12,0.47,-0.58,1.1,2.86,2.08,2.45,7.38,0.12,0.12
33,67.84,0.1,90,54.76,33.39,9.57,23.82,0.77,0.08,-0.13,0.73,0.68,-0.3,2.39,1.61,1.64,5.64,0.07,0.12
34,62.58,0.11,89,3.72,27.81,2.47,25.35,0.25,0.64,2.42,0.25,-1.31,1.57,2.71,2.1,2.7,7.51,0.17,0.13
35,61.25,0.13,87,28.18,29.69,6.72,22.97,0.35,0.48,1.21,0.32,-0.94,1.17,2.64,2.01,2.56,7.22,0.06,0.13
36,68.42,0.09,91,21.54,30.95,5.39,25.56,0.57,0.39,1.16,0.58,-0.1,0.67,2.56,1.76,2.07,6.38,0.16,0.12
