episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,48.0,0.17,83,11.73,31.2,5.7,25.49,0.08,0.91,2.92,0.14,-1.83,2.05,3.39,2.65,3.36,9.4,0.21,0.21
2,25.42,0.23,77,27.64,27.6,5.92,21.69,0.28,0.56,1.53,0.28,-1.07,1.44,2.8,2.21,2.53,7.54,0.14,0.21
3,12.08,0.23,77,10.42,24.15,3.73,20.42,0.64,0.3,0.72,0.62,0.14,0.36,2.25,1.42,1.8,5.47,0.05,0.18
4,30.75,0.18,82,26.1,29.97,7.19,22.78,0.44,0.58,1.56,0.47,-0.54,1.05,2.82,1.99,2.33,7.13,0.13,0.18
5,15.58,0.21,79,27.37,27.76,6.16,21.59,0.5,0.29,1.06,0.45,-0.39,0.53,2.18,1.44,1.94,5.56,0.1,0.18
6,32.08,0.17,83,24.63,28.28,5.99,22.29,0.38,0.56,1.41,0.38,-0.84,1.3,2.64,1.92,2.54,7.1,0.09,0.27
7,10.17,0.24,76,9.58,25.16,3.39,21.76,0.6,0.27,0.87,0.56,-0.09,0.53,2.18,1.36,1.86,5.4,0.16,0.34
8,13.17,0.3,70,21.74,24.23,5.31,18.91,0.42,0.5,0.69,0.42,-0.59,0.93,2.81,2.1,2.49,7.4,0.08,0.36
9,-1.92,0.27,73,26.25,26.34,5.49,20.85,0.73,0.05,-0.02,0.64,0.32,0.04,1.64,1.0,1.48,4.12,0.16,0.27
10,5.5,0.25,75,49.49,29.77,9.32,20.45,0.64,0.04,-0.04,0.53,0.07,0.04,1.89,1.32,1.67,4.88,0.09,0.35
11,10.17,0.18,82,57.37,31.79,9.69,22.1,0.82,0.07,-0.11,0.75,0.69,-0.11,1.79,1.05,1.28,4.12,0.08,0.38
12,14.92,0.21,79,5.7,24.84,3.07,21.77,0.62,0.05,-0.03,0.52,0.05,0.02,2.1,1.58,1.77,5.46,0.12,0.41
13,20.83,0.26,74,12.19,24.65,4.43,20.22,0.4,0.5,1.09,0.4,-0.69,1.03,2.88,2.23,2.49,7.6,0.11,0.35
14,28.17,0.22,78,15.18,27.01,6.06,20.95,0.31,0.52,2.21,0.29,-1.06,1.09,2.81,2.15,2.76,7.72,0.08,0.33
15,10.0,0.23,77,24.01,29.64,7.35,22.29,0.54,0.3,0.75,0.48,-0.34,0.62,2.03,1.29,1.83,5.14,0.17,0.32
16,8.0,0.23,77,18.39,28.19,7.21,20.99,0.73,0.05,-0.08,0.65,0.4,-0.17,2.03,1.31,1.49,4.83,0.11,0.32
