episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-2.57,0.24,76,10.83,26.57,5.31,21.26,-0.3,0.61,0.9,-0.11,-0.33,0.1,2.42,1.37,2.8,0.44,0.48,0.12
2,-2.7,0.23,77,21.74,63.97,5.27,58.7,-0.67,1.7,1.21,-0.37,-0.56,0.37,2.53,1.79,2.44,0.47,0.39,0.12
3,-2.57,0.23,77,9.74,99.08,3.6,95.48,-0.27,-0.11,-0.06,-0.06,0.07,-0.05,2.26,1.88,2.13,0.47,0.75,0.12
4,-2.17,0.22,78,27.85,147.11,7.24,139.87,-0.21,-0.19,0.01,-0.04,0.01,-0.19,1.95,1.69,2.51,0.49,0.67,0.17
5,4.37,0.18,82,26.34,181.52,6.13,175.39,-0.09,-0.39,-0.04,0.05,-0.01,-0.03,2.18,1.57,2.66,0.45,0.52,0.13
6,14.13,0.1,90,24.62,227.77,6.06,221.71,-0.04,-0.48,0.0,0.08,-0.03,-0.16,2.12,1.6,2.73,0.46,0.53,0.45
7,-2.57,0.23,77,9.09,268.5,3.28,265.22,-0.16,-0.34,-0.05,-0.02,-0.03,-0.01,1.99,1.75,2.65,0.47,0.59,0.36
8,5.97,0.15,85,18.26,306.15,4.64,301.51,-1.63,5.79,3.99,-1.03,-1.6,1.4,3.2,2.6,2.26,0.51,0.64,0.12
9,-8.93,0.28,72,31.71,337.78,6.5,331.28,-0.69,2.16,1.83,-0.4,-0.75,0.44,2.35,1.9,2.6,0.47,0.33,0.17
10,5.23,0.16,84,46.48,389.61,9.18,380.43,-1.25,4.12,2.8,-0.76,-1.11,0.88,3.11,2.4,2.5,0.49,0.52,0.14
11,-1.77,0.21,79,57.11,428.94,9.68,419.27,-2.02,7.38,6.17,-1.33,-2.09,1.79,3.48,2.85,2.6,0.51,0.75,0.14
12,-2.63,0.23,77,6.14,464.69,3.26,461.43,-1.15,3.95,2.82,-0.71,-1.16,0.84,2.94,2.09,2.33,0.47,0.41,0.14
13,-1.13,0.22,78,12.18,500.34,4.57,495.77,-0.54,1.58,1.71,-0.31,-0.63,0.41,2.27,1.9,2.67,0.46,0.4,0.13
14,1.23,0.19,81,16.99,550.9,6.26,544.64,-1.36,4.56,4.35,-0.87,-1.26,1.05,2.95,2.36,2.51,0.5,0.56,0.14
15,5.43,0.16,84,22.24,587.62,7.1,580.52,-0.57,1.46,1.7,-0.31,-0.53,0.32,2.51,1.75,2.58,0.49,0.37,0.17
16,1.13,0.2,80,17.8,630.11,7.01,623.1,-0.94,2.99,3.27,-0.55,-0.88,0.71,2.59,1.98,2.9,0.47,0.34,0.12
17,1.27,0.2,80,13.97,660.08,4.9,655.17,-0.52,1.45,2.03,-0.3,-0.58,0.13,2.49,1.7,2.56,0.47,0.4,0.12
18,-4.27,0.25,75,20.53,699.62,6.55,693.07,-0.53,1.51,0.8,-0.26,-0.51,0.33,2.51,1.51,2.77,0.45,0.38,0.15
19,1.8,0.19,81,16.69,742.33,6.28,736.05,-1.01,3.57,2.95,-0.61,-1.16,0.89,2.91,1.9,2.84,0.49,0.52,0.15
20,1.0,0.2,80,23.05,786.26,7.04,779.22,-0.88,2.54,1.63,-0.49,-0.69,0.51,2.65,2.15,2.24,0.48,0.57,0.15
21,7.67,0.15,85,20.81,823.51,6.31,817.2,-0.99,3.42,2.49,-0.61,-1.07,0.82,2.68,2.06,2.47,0.47,0.44,0.82
22,14.57,0.09,91,2.31,863.65,1.65,862.0,-0.88,3.06,2.96,-0.54,-1.06,0.69,2.92,1.94,2.76,0.48,0.51,0.13
23,21.9,0.03,97,28.48,912.21,7.65,904.56,-0.58,1.58,1.44,-0.32,-0.59,0.37,2.68,1.74,2.59,0.49,0.32,0.15
24,22.23,0.03,97,38.27,966.47,7.4,959.07,-0.92,3.06,1.53,-0.53,-0.93,0.75,2.7,2.04,2.57,0.48,0.33,0.16
25,14.47,0.1,90,36.44,1012.06,8.64,1003.42,-0.06,-0.47,-0.04,0.06,-0.02,-0.23,2.34,1.4,2.63,0.46,0.52,0.14
26,18.57,0.06,94,4.3,1062.56,2.84,1059.72,-0.72,1.96,1.71,-0.39,-0.58,0.39,2.5,2.05,2.44,0.48,0.42,0.13
27,15.73,0.09,91,18.52,1109.64,6.69,1102.95,-0.16,-0.27,-0.03,-0.0,0.0,-0.14,2.26,1.46,2.48,0.46,0.56,0.13
28,15.07,0.09,91,29.42,1153.34,6.88,1146.46,-0.27,0.01,-0.05,-0.05,0.09,-0.18,2.04,1.69,2.37,0.47,0.71,0.12
29,13.77,0.1,90,19.83,1194.92,7.18,1187.73,-0.59,1.98,1.91,-0.34,-0.78,0.49,2.67,1.68,2.81,0.47,0.58,0.13
30,16.57,0.07,93,28,1230.32,6.26,1224.06,-1.35,4.5,4.36,-0.86,-1.25,1.12,2.83,2.27,2.42,0.49,0.56,0.13
31,18.87,0.07,93,27.48,1288.99,6.87,1282.13,-0.49,1.4,1.88,-0.25,-0.53,0.3,2.42,1.69,2.73,0.44,0.39,0.14
32,10.2,0.13,87,30.9,1340.47,7.25,1333.22,-0.57,1.18,0.97,-0.27,-0.29,0.24,2.47,2.05,2.22,0.47,0.66,0.12
33,8.2,0.15,85,55.72,1377.96,9.61,1368.35,-0.43,1.29,2.08,-0.24,-0.64,0.3,2.59,1.51,2.89,0.45,0.62,0.12
34,19.63,0.06,94,4.04,1419.66,2.66,1417.0,-0.04,-0.51,-0.05,0.07,-0.04,-0.11,2.36,1.3,2.77,0.46,0.55,0.13
35,24.23,0.02,98,25.1,1471.59,6.42,1465.16,-0.52,1.39,2.29,-0.3,-0.59,0.24,2.5,1.78,2.6,0.46,0.39,0.13
36,16.0,0.09,91,26.24,1512.45,6.23,1506.22,0.02,-0.65,0.02,0.07,-0.12,-0.07,2.08,1.38,2.58,0.45,0.64,0.13
37,20.33,0.04,96,32.17,1560.98,8.38,1552.6,-1.19,3.79,3.03,-0.73,-1.08,0.81,2.96,2.31,2.29,0.49,0.51,0.13
38,12.7,0.11,89,7.42,1605.8,3.85,1601.96,-0.86,2.75,2.68,-0.52,-0.88,0.58,2.57,1.9,2.71,0.47,0.35,0.13
39,15.9,0.09,91,20.48,1647.44,5.55,1641.89,-0.22,-0.19,-0.0,-0.04,0.01,-0.15,2.08,1.33,2.36,0.45,0.62,0.12
40,19.8,0.05,95,9.26,1689.76,3.19,1686.57,-0.61,1.32,1.25,-0.31,-0.35,0.23,2.4,2.03,2.24,0.48,0.66,0.12
41,12.43,0.1,90,9.72,1741.05,3.41,1737.64,-1.3,4.33,3.43,-0.82,-1.22,0.9,3.18,2.34,2.33,0.5,0.54,0.81
42,24.7,0.01,99,8.53,1787.37,4.87,1782.51,-1.11,3.5,3.18,-0.67,-0.95,0.81,2.68,2.32,2.48,0.48,0.51,0.13
43,21.93,0.03,97,38.04,1852.88,8.16,1844.72,-0.56,1.94,1.56,-0.3,-0.76,0.49,2.79,1.66,2.75,0.49,0.58,0.14
44,22.63,0.03,97,22.08,1889.5,6.84,1882.66,-0.29,-0.13,-0.13,-0.08,0.05,-0.08,2.26,1.94,2.33,0.47,0.75,0.14
45,24.97,0.01,99,44.53,1937.86,8.59,1929.27,-1.05,3.56,3.26,-0.64,-1.08,0.84,2.81,2.14,2.56,0.48,0.41,0.13
46,21.77,0.03,97,10.06,1992.51,5.49,1987.01,-1.32,4.57,3.69,-0.81,-1.28,1.07,3.14,2.39,2.38,0.49,0.52,0.12
47,26.57,0.01,99,30.59,2036.89,6.39,2030.51,-0.06,-0.44,0.07,0.05,-0.03,-0.22,2.06,1.4,2.62,0.44,0.54,0.14
48,24.27,0.02,98,43.18,2103.24,8.45,2094.8,-0.14,0.02,0.72,-0.02,-0.23,-0.07,2.37,1.47,2.61,0.46,0.5,0.13
49,22.97,0.02,98,18.82,2153.92,6.24,2147.67,-1.0,3.31,2.63,-0.62,-1.03,0.86,2.64,2.09,2.71,0.49,0.37,0.14
50,19.2,0.05,95,11.89,2193.06,3.92,2189.14,-0.46,0.98,0.93,-0.23,-0.38,0.16,2.68,1.82,2.4,0.49,0.42,0.13
51,24.37,0.01,99,3.7,2251.32,2.35,2248.97,-0.45,0.7,0.54,-0.2,-0.17,0.07,2.25,2.02,2.22,0.49,0.7,0.13
52,22.4,0.02,98,20.71,2291.93,4.2,2287.73,-1.61,5.83,5.44,-1.06,-1.72,1.38,3.26,2.51,2.76,0.5,0.66,0.13
53,25.47,0.0,100,34.8,2348.66,7.18,2341.48,-0.99,3.13,2.53,-0.59,-0.9,0.91,2.88,2.17,2.22,0.49,0.41,0.13
54,22.67,0.04,96,17.31,2410.99,5.07,2405.92,-0.26,0.44,0.83,-0.12,-0.35,0.13,2.15,1.52,2.69,0.44,0.52,0.13
55,23.57,0.02,98,19.32,2424.85,5.51,2419.35,-0.77,1.97,1.93,-0.43,-0.58,0.56,2.37,2.06,2.28,0.48,0.61,0.13
56,25.0,0.0,100,14.26,2473.74,5.34,2468.4,-1.33,4.63,3.79,-0.84,-1.35,1.09,3.06,2.53,2.39,0.5,0.51,0.2
57,20.9,0.03,97,22.81,2560.01,6.38,2553.63,-2.02,7.33,6.77,-1.34,-2.09,1.68,3.43,2.8,2.5,0.51,0.75,0.12
