episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,45.29,0.21,79,11.14,29.35,5.45,23.9,-0.78,2.33,2.45,-0.46,-0.71,0.49,2.37,1.81,2.2,0.45,0.3,0.12
2,27.37,0.22,78,24.13,67.45,5.42,62.03,-0.97,3.23,2.0,-0.58,-0.94,0.87,2.47,1.91,2.04,0.47,0.35,0.14
3,55.1,0.15,85,12.05,108.19,4.08,104.12,-0.19,-0.28,-0.04,-0.03,-0.02,-0.04,2.41,1.75,2.54,0.46,0.6,0.15
4,8.24,0.28,72,32.29,159.95,7.95,152.0,-0.56,1.81,1.6,-0.33,-0.73,0.47,2.28,1.61,2.33,0.46,0.53,0.12
5,30.17,0.19,81,25.75,184.88,6.19,178.69,-0.34,1.04,1.17,-0.17,-0.56,0.2,2.16,1.38,2.69,0.46,0.64,0.12
6,38.92,0.16,84,22.81,234.33,5.68,228.64,-1.07,3.81,3.13,-0.66,-1.22,1.08,2.25,2.0,2.45,0.49,0.53,0.12
7,41.33,0.22,78,12.85,269.97,4.15,265.82,-0.54,0.92,0.57,-0.23,-0.19,0.15,2.5,1.81,2.46,0.46,0.69,0.15
8,38.89,0.18,82,20.29,313.05,5.15,307.9,-1.64,6.1,4.15,-1.05,-1.74,1.82,2.71,2.23,1.93,0.51,0.66,0.14
9,25.9,0.15,85,33.68,349.67,6.61,343.06,-0.49,1.18,1.67,-0.25,-0.47,0.19,2.26,1.82,2.6,0.46,0.35,0.13
10,5.37,0.18,82,46.05,401.82,9.16,392.66,-1.47,5.16,5.55,-0.98,-1.61,1.03,2.46,2.1,2.29,0.51,0.62,0.13
11,-8.35,0.18,82,56.59,439.63,9.65,429.98,-0.18,-0.26,-0.03,-0.02,0.01,-0.06,2.44,1.76,2.61,0.47,0.63,0.13
12,56.41,0.19,81,5.35,464.93,2.93,462.0,-1.18,4.0,2.77,-0.71,-1.11,0.89,2.62,2.22,2.05,0.49,0.47,0.12
13,36.13,0.26,74,11.11,508.3,4.36,503.95,-0.44,1.23,2.57,-0.26,-0.63,0.22,1.97,1.42,2.88,0.45,0.62,0.13
14,41.94,0.22,78,12.36,544.74,5.46,539.28,-0.31,0.6,1.34,-0.15,-0.36,-0.03,2.49,1.78,2.5,0.47,0.44,0.12
15,24.08,0.26,74,21.36,592.4,6.86,585.54,0.02,-0.59,0.07,0.07,-0.11,-0.08,2.55,1.62,2.6,0.48,0.59,0.16
16,48.35,0.14,86,18.33,609.06,7.34,601.72,-0.8,2.42,2.1,-0.47,-0.75,0.71,2.43,1.86,2.43,0.47,0.3,0.14
17,46.52,0.21,79,10.15,669.73,4.22,665.52,-1.04,3.44,3.63,-0.64,-1.06,0.72,2.19,2.01,2.34,0.48,0.4,0.15
18,38.67,0.2,80,17.8,701.98,6.08,695.9,-1.15,3.65,2.78,-0.71,-1.05,0.91,2.54,2.45,2.09,0.5,0.5,0.16
19,37.98,0.21,79,16.96,749.15,6.13,743.01,-1.58,5.7,5.38,-1.04,-1.69,1.42,2.61,2.22,2.05,0.5,0.65,0.12
20,34.29,0.2,80,21.25,778.68,6.92,771.75,-0.15,-0.35,-0.02,-0.01,-0.04,-0.09,2.36,1.65,2.54,0.45,0.56,0.12
