episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,6.93,0.25,75,10.36,26.67,5.12,21.55,-0.69,2.43,1.83,-0.39,-0.87,0.63,1.95,1.67,2.31,0.46,0.56,0.17
2,2.52,0.25,75,17.76,60.8,4.64,56.16,-0.13,-0.35,0.01,0.01,0.0,-0.05,2.52,2.11,2.73,0.49,0.63,0.12
3,13.62,0.2,80,11.05,102.28,3.83,98.45,-1.55,5.4,4.84,-1.0,-1.49,1.27,1.86,2.09,1.99,0.5,0.61,0.12
4,-3.36,0.24,76,29.78,150.4,7.69,142.71,-0.69,2.04,1.87,-0.39,-0.68,0.52,2.05,1.8,2.6,0.48,0.29,0.13
5,-1.02,0.22,78,30.1,185.45,6.86,178.59,-1.11,3.62,3.8,-0.69,-1.05,0.75,2.0,1.85,2.2,0.48,0.42,0.14
6,20.6,0.12,88,17.32,218.71,5.37,213.34,-1.33,4.41,4.03,-0.84,-1.24,1.02,1.92,2.14,2.06,0.5,0.55,0.12
7,16.76,0.18,82,10.59,258.89,3.65,255.24,-0.78,1.88,2.37,-0.44,-0.51,0.32,2.22,1.93,2.63,0.48,0.62,0.13
8,6.41,0.21,79,20.28,302.91,4.99,297.92,-0.59,1.49,1.9,-0.31,-0.49,0.24,2.23,1.98,2.37,0.46,0.38,0.12
9,-8.03,0.27,73,31.26,345.45,6.41,339.04,-0.03,-0.48,0.04,0.08,-0.01,-0.19,1.88,1.45,2.93,0.42,0.57,0.15
10,-4.08,0.15,85,47.81,388.25,9.24,379.01,-1.17,3.86,3.94,-0.76,-1.21,0.85,1.84,1.99,2.21,0.49,0.43,0.12
11,-10.67,0.16,84,56,429.6,9.62,419.98,-1.02,3.45,2.29,-0.62,-1.05,0.98,2.07,1.89,2.35,0.48,0.39,0.13
