episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-29.0,0.29,71,10.17,25.32,5.04,20.28,-0.09,-0.41,-0.03,0.03,-0.04,-0.13,2.45,1.83,2.51,0.47,0.52,0.34
2,-24.0,0.24,76,29.87,65.44,6.07,59.37,-0.51,1.1,1.35,-0.28,-0.41,0.17,2.51,2.2,2.16,0.48,0.43,0.23
3,-16.0,0.16,84,12.93,104.49,4.3,100.19,-0.88,2.92,2.18,-0.52,-0.92,0.71,2.71,2.31,2.05,0.49,0.34,0.14
4,-19.0,0.19,81,21.11,152.09,6.78,145.31,-0.01,-0.6,0.1,0.03,-0.13,-0.1,2.24,1.83,2.25,0.45,0.57,0.13
5,-24.0,0.24,76,26.32,182.05,6.37,175.68,-1.05,3.53,2.5,-0.64,-1.06,0.95,2.92,2.32,1.86,0.48,0.38,0.15
6,-24.0,0.24,76,19,217.3,5.56,211.74,-1.21,4.08,4.15,-0.77,-1.22,1.06,2.88,2.49,1.78,0.49,0.43,0.14
7,-18.0,0.18,82,17.76,270.43,5.28,265.15,-0.51,1.3,1.81,-0.28,-0.53,0.33,2.52,1.68,2.17,0.44,0.39,0.14
8,-26.0,0.26,74,22.16,293.88,5.26,288.62,-0.1,-0.47,-0.01,0.02,-0.05,-0.01,2.37,1.54,2.57,0.44,0.51,0.15
9,-19.0,0.19,81,28.04,332.44,5.7,326.74,-1.11,3.8,4.11,-0.71,-1.19,0.7,3.01,2.24,1.94,0.48,0.46,0.15
10,-21.0,0.21,79,50.63,385.04,9.37,375.67,-0.51,1.45,1.65,-0.28,-0.61,0.4,2.58,1.73,2.28,0.45,0.46,0.14
11,-21.0,0.21,79,55.9,420.08,9.62,410.46,-0.59,1.95,1.96,-0.35,-0.78,0.42,2.65,1.81,2.15,0.46,0.58,0.14
12,-27.0,0.27,73,5.48,461.91,2.98,458.93,-0.76,2.26,1.35,-0.43,-0.7,0.72,2.75,2.14,2.03,0.48,0.34,0.13
13,-15.0,0.15,85,12.16,485.16,4.66,480.49,-0.51,1.74,1.57,-0.28,-0.72,0.53,2.69,1.85,2.41,0.48,0.6,0.13
14,-19.0,0.19,81,17.09,542.4,6.18,536.22,0.06,-0.65,-0.03,0.1,-0.11,-0.17,2.27,1.75,2.41,0.47,0.64,0.12
15,-25.0,0.25,75,22.15,578.97,6.92,572.05,-0.66,2.28,2.25,-0.38,-0.84,0.61,2.56,1.97,2.19,0.47,0.56,0.13
16,-24.0,0.24,76,18.42,609.84,7.26,602.58,-0.94,3.2,1.85,-0.55,-0.97,0.81,2.67,2.04,1.99,0.46,0.38,0.15
17,-19.0,0.19,81,11.63,646.93,4.48,642.44,-1.15,3.84,3.2,-0.73,-1.17,1.01,2.94,2.06,1.7,0.45,0.42,0.12
