,alg,env_name,qoe_included,obj_included,cost_weight,qoe_weight,latency_weight,gini_weight,qoe_simulation_mode,qoe_accuracy,train_avg_qoe,train_gini,train_avg_total_latency,train_avg_deployment_cost,train_ep_accepted_requests,test_avg_qoe,test_gini,test_avg_total_latency,test_avg_deployment_cost,test_ep_accepted_requests
22,mask_ppo,nne,True,False,0.5,0.0,0.0,0.5,Real,0.0,7.773288490284005,0.26652217239661186,38.11647234678625,14.205640259093174,99.30692575984055,7.5362,0.3113,40.167699999999996,11.1186,99.52
23,mask_ppo,nne,True,False,0.0,1.0,0.0,0.0,Simulation,0.8,7.746646736422521,0.48884404583956154,62.79553064275038,19.811200797209768,99.52566018933732,7.7451,0.6225999999999999,83.3049,18.877200000000002,99.55
24,mask_ppo,nne,True,False,0.0,0.5,0.0,0.5,Real,0.0,7.710049825610364,0.18621325361235677,35.03561534628799,19.057334329845542,99.30194319880418,7.7034,0.16419999999999998,33.9125,17.6246,99.52
25,mask_ppo,nne,True,False,0.0,0.0,1.0,0.0,Real,0.0,7.766063776781264,0.19235675137020428,35.16958146487295,18.996362730443447,99.38814150473344,7.610199999999999,0.19500000000000003,34.8395,16.288099999999996,99.53
26,mask_ppo,nne,True,True,0.5,0.0,0.5,0.0,Simulation,0.8,7.771190832087693,0.3012805181863478,41.56913801694071,14.464554060787243,99.47732934728451,7.6015999999999995,0.4318,49.65130000000001,10.442999999999998,99.49
27,mask_ppo,nne,True,False,0.5,0.5,0.0,0.0,Simulation,0.9,7.786186979931474,0.3221585903083701,42.71685266764562,13.0863411649535,99.24375917767988,7.8306,0.32000000000000006,42.7011,9.393,99.53
28,mask_ppo,nne,False,True,1.0,0.0,0.0,0.0,Real,0.0,7.73920279023418,0.45169905331340304,54.913178873941206,11.369058295964125,99.12904833084205,7.743499999999999,0.5691999999999999,65.84509999999999,8.9872,99.42
29,mask_ppo,nne,False,True,0.5,0.5,0.0,0.0,Real,0.0,7.773951170901844,0.3590433482810164,45.32253114100648,13.305984055804684,99.40956651718983,8.1028,0.47779999999999995,55.98660000000001,9.0104,99.54
30,mask_ppo,nne,True,True,0.25,0.25,0.25,0.25,Simulation,0.7,7.715146985550573,0.20701046337817638,35.68225211758844,17.542411559541602,99.46686596910813,7.8267999999999995,0.20560000000000003,35.3077,15.0173,99.55
31,mask_ppo,nne,True,True,1.0,0.0,0.0,0.0,Simulation,0.7,7.7479970104633775,0.446711509715994,54.99055804683607,11.154648729446935,99.350274040857,7.808500000000001,0.5508,65.7455,8.199300000000001,99.53
32,mask_ppo,nne,True,False,0.5,0.0,0.5,0.0,Real,0.0,7.708604882909816,0.2989486796213254,40.0407523667165,14.233328350772297,99.38565022421524,7.7099,0.322,40.9752,12.0786,99.51
33,mask_ppo,nne,True,True,0.0,0.0,0.0,1.0,Simulation,0.7,7.728455406078725,0.1672695565520678,34.3503836571998,19.3245889387145,99.44643746885899,7.7135,0.16869999999999996,34.1161,17.1987,99.53
34,mask_ppo,nne,True,True,0.0,0.5,0.5,0.0,Simulation,1.0,7.805445939212754,0.21621823617339314,36.2085201793722,19.264718485301444,99.54658694569008,7.773600000000001,0.22589999999999996,36.2592,16.154600000000002,99.54
35,mask_ppo,nne,True,False,1.0,0.0,0.0,0.0,Simulation,0.7,7.782461385151968,0.4161185849526657,50.88817638266069,11.172376681614349,99.29496761335326,7.8044,0.5258999999999999,63.35850000000001,8.9387,99.37
36,mask_ppo,nne,False,True,0.0,0.5,0.0,0.5,Real,0.0,7.694434479322371,0.18181863477827603,34.80550074738415,19.21292974588939,99.38315894369705,7.764299999999999,0.16920000000000002,34.056700000000006,17.037300000000002,99.5
37,mask_ppo,nne,True,False,0.5,0.5,0.0,0.0,Real,0.0,7.785884404583957,0.4036870951669158,50.9747683109118,13.04689586447434,99.45789735924265,7.9008,0.4301,49.57409999999999,9.4699,99.5
38,mask_ppo,nne,True,True,0.5,0.0,0.0,0.5,Simulation,0.8,7.707483806676632,0.23532635774788244,36.80791728948679,15.436213253612356,99.42899850523169,7.6858,0.2756,38.520700000000005,11.6811,99.47
39,mask_ppo,nne,True,False,0.0,0.0,0.5,0.5,Real,0.0,7.727105132037867,0.18451918285999006,34.97956153462881,19.480921773791728,99.47533632286995,7.7841,0.19879999999999998,35.0618,17.673099999999998,99.55
40,mask_ppo,nne,True,False,0.0,0.5,0.0,0.5,Simulation,1.0,7.783462879920279,0.18734429496761335,35.060597907324365,18.887110114598904,99.50622820129547,7.8233999999999995,0.15910000000000002,33.841,17.5671,99.53
41,mask_ppo,nne,True,True,0.25,0.25,0.25,0.25,Simulation,1.0,7.825077229696064,0.2318435475834579,36.4216591928251,15.651036372695566,99.48978574987544,7.8965000000000005,0.2482,36.399899999999995,12.577099999999998,99.53
42,mask_ppo,nne,True,False,0.5,0.0,0.5,0.0,Simulation,0.7,7.72831091180867,0.320039860488291,41.36019431988042,14.160866965620329,99.29446935724962,7.767700000000001,0.3763000000000001,44.54039999999999,11.4114,99.51
