r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
44.16499,100,33.186684,0.79,11.0,44.16,0.16,84.0,8.0,29.25,5.86,23.31,0.09,25.27,15.35,5.83,0.21,17.0,24.0,43.0,0.37
48.245586,100,33.186684,0.66,7.0,48.25,0.09,91.0,6.63,19.21,4.65,14.51,0.05,101.97,33.75,2.49,0.34,46.0,45.0,0.0,0.37
36.991413,100,33.186684,0.73,17.0,36.99,0.17,83.0,6.66,23.14,5.37,17.71,0.07,40.52,15.64,4.03,0.27,50.0,16.0,17.0,0.37
29.184076,100,33.186684,-1.0,24.0,29.18,0.15,85.0,5.82,27.17,4.44,22.66,0.08,48.0,26.4,2.2,0.46,59.0,0.0,26.0,0.37
23.891703,100,35.828755,0.66,23.0,23.89,0.24,76.0,4.71,24.15,3.72,20.34,0.09,54.7,20.93,2.69,0.34,39.0,0.0,37.0,0.22
57.511963,100,35.828755,0.83,7.0,57.51,0.11,89.0,3.48,21.08,3.06,17.96,0.07,68.25,26.94,6.14,0.17,30.0,41.0,18.0,0.22
-1.3333335,100,35.828755,-1.0,24.0,-1.33,0.26,74.0,4.58,23.59,3.64,19.84,0.12,67.66,23.22,2.77,0.67,0.0,0.0,74.0,0.22
9.733692,100,35.828755,0.45,1.0,9.73,0.24,76.0,5.37,24.88,4.0,20.82,0.07,28.45,12.79,21.35,0.55,63.0,0.0,13.0,0.22
54.85811,100,38.800286,0.83,13.0,54.86,0.15,85.0,4.79,23.62,4.82,18.73,0.07,41.94,6.21,4.87,0.17,38.0,31.0,16.0,0.21
52.885353,100,38.800286,0.78,7.0,52.89,0.12,88.0,4.61,21.83,4.56,17.18,0.09,49.99,28.46,2.88,0.22,44.0,29.0,15.0,0.21
49.05769,100,38.800286,0.74,15.0,49.06,0.14,86.0,3.67,23.46,3.91,19.47,0.08,69.16,37.77,7.11,0.26,42.0,9.0,35.0,0.21
15.675499,100,38.800286,0.51,13.0,15.68,0.22,78.0,3.22,24.84,3.45,21.33,0.05,38.76,19.78,3.67,0.49,57.0,21.0,0.0,0.21
43.018684,100,41.44617,0.81,13.0,43.02,0.19,81.0,3.17,22.03,3.93,18.02,0.07,80.56,37.45,2.5,0.19,24.0,40.0,17.0,0.21
47.478954,100,41.44617,0.9,11.0,47.48,0.21,79.0,2.58,20.36,3.18,17.09,0.08,38.4,18.64,3.13,0.1,29.0,19.0,31.0,0.21
54.87626,100,41.44617,-1.0,24.0,54.88,0.15,85.0,2.93,21.84,3.61,18.14,0.09,51.47,18.6,3.5,0.16,16.0,32.0,37.0,0.21
48.069912,100,41.44617,0.79,13.0,48.07,0.13,87.0,2.46,17.02,2.99,13.95,0.07,83.12,23.34,2.95,0.21,42.0,31.0,14.0,0.21
51.872173,100,43.960786,0.83,17.0,51.87,0.16,84.0,8.17,23.19,6.04,17.07,0.07,86.36,35.22,4.09,0.17,29.0,38.0,17.0,0.22
51.54919,100,43.960786,0.81,5.0,51.55,0.15,85.0,9.41,22.35,6.94,15.34,0.07,38.17,36.01,2.04,0.19,40.0,29.0,16.0,0.22
32.44041,100,43.960786,0.57,1.0,32.44,0.14,86.0,8.93,25.17,6.74,18.37,0.05,65.37,23.1,3.11,0.43,31.0,55.0,0.0,0.22
33.35646,100,43.960786,0.61,15.0,33.36,0.17,83.0,10.82,31.27,7.62,23.59,0.06,54.42,27.54,2.64,0.39,34.0,49.0,0.0,0.22
62.97608,100,46.279357,0.87,23.0,62.98,0.13,87.0,8.94,23.32,7.04,16.18,0.09,78.77,27.04,2.22,0.13,38.0,28.0,21.0,0.21
17.913363,100,46.279357,0.52,21.0,17.91,0.24,76.0,8.24,27.37,6.71,20.61,0.06,62.1,26.27,4.03,0.48,55.0,21.0,0.0,0.21
33.999958,100,46.279357,0.64,7.0,34.0,0.17,83.0,9.11,25.76,7.32,18.36,0.08,63.29,29.97,3.69,0.36,57.0,12.0,14.0,0.21
49.33911,100,46.279357,0.71,5.0,49.34,0.14,86.0,8.86,26.01,7.3,18.63,0.09,70.53,33.93,1.35,0.29,15.0,19.0,52.0,0.21
45.82474,100,49.177148,0.76,15.0,45.82,0.15,85.0,7.06,24.44,6.18,18.19,0.08,47.43,22.14,1.69,0.24,48.0,19.0,18.0,0.21
37.948723,100,49.177148,0.65,21.0,37.95,0.15,85.0,10.35,26.68,7.62,19.01,0.05,82.05,33.02,3.55,0.35,45.0,40.0,0.0,0.21
41.73508,100,49.177148,-1.0,24.0,41.74,0.21,79.0,6.91,27.11,5.95,21.09,0.07,51.59,26.88,2.55,0.22,42.0,16.0,21.0,0.21
44.54469,100,49.177148,0.77,3.0,44.54,0.16,84.0,8.0,25.46,6.82,18.55,0.09,30.2,13.5,3.1,0.23,23.0,16.0,45.0,0.21
29.586582,100,51.710747,0.51,15.0,29.59,0.11,89.0,9.03,23.07,7.05,15.96,0.06,18.79,6.91,4.03,0.49,65.0,24.0,0.0,0.2
31.573484,100,51.710747,0.59,13.0,31.57,0.18,82.0,6.56,22.27,6.22,15.98,0.07,71.45,33.86,1.96,0.41,50.0,32.0,0.0,0.2
21.778006,100,51.710747,0.43,15.0,21.78,0.14,86.0,6.98,24.98,6.1,18.81,0.06,91.15,21.29,3.22,0.57,12.0,74.0,0.0,0.2
46.15009,100,51.710747,-1.0,24.0,46.15,0.17,83.0,9.11,22.83,7.11,15.61,0.1,35.59,18.66,2.32,0.23,43.0,26.0,14.0,0.2
29.94633,100,54.016146,0.52,19.0,29.95,0.14,86.0,4.63,27.45,3.79,23.56,0.1,55.43,25.78,3.61,0.48,24.0,0.0,62.0,0.21
60.049828,100,54.016146,0.81,17.0,60.05,0.11,89.0,7.67,27.34,5.2,22.04,0.09,43.4,19.5,1.25,0.19,18.0,28.0,43.0,0.21
31.32211,100,54.016146,-1.0,24.0,31.32,0.15,85.0,4.85,26.57,3.93,22.56,0.07,64.12,20.8,10.66,0.49,63.0,0.0,22.0,0.21
64.84675,100,54.016146,0.92,23.0,64.85,0.12,88.0,6.69,21.36,4.84,16.43,0.09,70.49,29.83,2.78,0.08,22.0,33.0,33.0,0.21
54.00715,100,56.564098,0.83,17.0,54.01,0.12,88.0,3.8,22.84,3.69,19.07,0.07,33.12,14.8,4.24,0.17,36.0,37.0,15.0,0.22
35.40324,100,56.564098,-1.0,24.0,35.4,0.17,83.0,3.41,21.69,3.36,18.24,0.09,31.56,19.66,4.48,0.33,52.0,20.0,11.0,0.22
17.0429,100,56.564098,0.63,5.0,17.04,0.27,73.0,5.89,27.31,5.65,21.56,0.1,43.66,26.2,3.05,0.37,33.0,0.0,40.0,0.22
28.269802,100,56.564098,0.61,15.0,28.27,0.19,81.0,5.0,26.87,4.83,21.95,0.09,43.96,23.39,2.38,0.39,0.0,34.0,47.0,0.22
22.739424,100,59.349193,-1.0,24.0,22.74,0.24,76.0,13.05,29.17,8.42,20.66,0.09,97.31,38.87,2.34,0.33,38.0,0.0,38.0,0.2
