1,63.3,0.14,86.0,7.35,25.17,6.6,18.51,0.06,70.03,23.52,4.48,0.16,32.0,37.0,17.0,0.24
1,61.77,0.15,85.0,9.88,24.13,7.56,16.52,0.06,63.05,19.34,3.13,0.38,48.0,37.0,0.0,0.24
1,68.56,0.12,88.0,7.0,21.21,6.56,14.59,0.06,117.76,37.12,1.64,0.22,37.0,40.0,11.0,0.24
2,65.4,0.13,87.0,9.84,24.61,7.76,16.78,0.07,29.28,15.64,4.88,0.34,53.0,26.0,8.0,0.21
2,52.59,0.19,81.0,7.11,28.75,6.51,22.15,0.09,76.76,39.35,0.84,0.67,0.0,0.0,81.0,0.21
3,53.82,0.19,81.0,3.31,25.14,3.41,21.63,0.09,19.03,9.53,2.85,0.52,0.0,18.0,63.0,0.21

3,64.01,0.14,86.0,4.3,23.21,4.35,18.79,0.07,29.52,23.16,9.47,0.43,31.0,55.0,0.0,0.21
4,63.21,0.14,86.0,5.8,25.43,5.46,19.91,0.07,86.51,23.04,2.64,0.31,24.0,51.0,11.0,0.21
4,70.8,0.1,90.0,5.28,25.43,4.97,20.4,0.05,73.53,38.39,2.6,0.35,47.0,43.0,0.0,0.21
5,52.38,0.2,80.0,6.8,23.77,6.34,17.38,0.06,109.92,34.86,2.23,0.55,66.0,14.0,0.0,0.2

6,64.84,0.14,86.0,1.7,20.9,1.95,18.88,0.06,78.91,35.39,3.92,0.19,37.0,37.0,12.0,0.28

6,53.5,0.2,80.0,1.75,20.41,2.02,18.3,0.08,19.16,7.46,30.57,0.07,30.0,22.0,28.0,0.28
7,56.94,0.18,82.0,2.88,21.59,3.53,17.98,0.08,45.37,22.65,4.0,0.28,50.0,15.0,17.0,0.21
7,53.19,0.2,80.0,2.65,21.35,3.26,18.02,0.07,73.65,36.2,4.01,0.38,54.0,8.0,18.0,0.21
7,41.07,0.26,74.0,2.88,23.38,3.55,19.76,0.08,62.51,26.83,4.08,0.14,21.0,19.0,34.0,0.21
8,64.21,0.14,86.0,9.65,22.64,6.52,16.05,0.07,69.73,21.23,4.73,0.17,34.0,37.0,15.0,0.22
8,43.63,0.24,76.0,7.63,27.31,5.5,21.74,0.07,89.01,44.15,2.19,0.51,58.0,0.0,18.0,0.22
